id,field,z,Muv,log_Mstar,mass_source,log_Mh,Re_pc,concentration,t_cosmic_Gyr,gamma_halo,gamma_cen,delta_gamma,boost_factor,log_boost
55423,b'primer-cosmos-east',5.408047199249268,-18.19569406306958,8.178277625227832,MUV_proxy,9.719082345152758,88.75092882326122,5.0,1.0608460426309125,0.6088562918137431,0.6476145767207283,0.038758284906985185,2.4935356070216868,0.3968155742077304
344,b'primer-uds-south',7.13539457321167,-18.435521851204093,8.274208740481637,MUV_proxy,9.987748197802803,95.11385632924762,5.0,0.7416605990174616,0.576841545712224,0.6407238031321527,0.0638822574199287,2.865851830444544,0.4572537328569378
2480,b'primer-uds-south',4.684057235717773,-17.9441138390168,8.07764553560672,MUV_proxy,9.546051259178498,168.19655201304698,2.9727125438410598,1.2694290320640573,0.6245689813088732,0.6384479679314252,0.013878986622552048,1.4792271355224151,0.170034865092406
4620,b'primer-uds-south',5.7462944984436035,-19.253751935075616,8.601500774030246,MUV_proxy,10.176130223874607,81.08071303865651,5.0,0.9821437732437402,0.6107907119457067,0.6939995068045288,0.08320879485882215,6.147630119339978,0.7887077296861996
7830,b'primer-uds-south',5.54536247253418,-18.498528016985617,8.299411206794247,MUV_proxy,9.853947454047665,130.2652787861676,3.8383213444064204,1.0276744019339263,0.6078212653006092,0.6418265150129171,0.034005249712307895,2.174035227262257,0.33726657695435136
9104,b'primer-uds-south',6.093060493469238,-18.756118164337515,8.402447265735006,MUV_proxy,10.01175331508193,106.35932378958098,4.701045307407081,0.9110437092032428,0.5988083063957806,0.6579242377287923,0.05911593133301163,3.309597589670916,0.5197751915975712
9791,b'primer-uds-south',5.027775287628174,-17.58747064739303,7.934988258957211,MUV_proxy,9.437765787720028,111.88804446545643,4.46875269282561,1.1626387808226175,0.6147908179268674,0.635864040378636,0.02107322245176857,1.7236714334067438,0.23645448407699618
11501,b'primer-uds-south',4.679971694946289,-20.01098619760709,8.904394479042836,MUV_proxy,10.372391648537464,86.79155573125136,5.0,1.2707953734031172,0.6427086090217358,0.7530127461271732,0.1103041371054374,22.532923157129847,1.3528175356502372
14258,b'primer-uds-south',5.471871376037598,-18.495280508337014,8.298112203334805,MUV_proxy,9.845299340938565,164.2733944448308,3.043706509442823,1.0452099697239294,0.6093740661769171,0.6332685655125335,0.02389449933561638,1.7419320400132345,0.24103120737487096
17986,b'primer-uds-south',4.9401140213012695,-19.85290693743861,8.841162774975444,MUV_proxy,10.335174177105571,70.42326572571035,5.0,1.1884194043463014,0.6348780275093804,0.7398264338611616,0.10494840635178126,15.984444921861764,1.2036975594967851
21488,b'primer-uds-south',5.413991928100586,-19.45355383036247,8.681421532144988,MUV_proxy,10.222820724955046,69.83585733604345,5.0,1.0593733005756012,0.6197789339661512,0.7084983182388459,0.08871938427269466,8.073594683283636,0.907066942840981
22358,b'primer-uds-south',4.676494598388672,-18.482651859367174,8.293060743746869,MUV_proxy,9.760710203585736,105.99213398821126,4.7173311941772145,1.2719601542280727,0.6274854246823387,0.6646508298726271,0.037165405190288436,2.859106637445922,0.4562303537457665
23107,b'primer-uds-south',4.952512741088867,-17.47744406286774,7.890977625147095,MUV_proxy,9.38622889925598,169.02787965091744,2.9580918901226134,1.184715678086907,0.6162139631984421,0.62707242138847,0.010858458190027842,1.3309204790888167,0.12415210767254926
25430,b'primer-uds-south',7.128200054168701,-18.963954009835202,8.48558160393408,MUV_proxy,10.198401609350949,73.30048856467192,5.0,0.7426461415130903,0.582792325700242,0.6737742892386857,0.09098196353844368,4.488407089954456,0.6520922397149153
28931,b'primer-uds-south',7.904730319976807,-19.695904133801314,8.778361653520525,MUV_proxy,10.568834685518206,64.03652116954194,5.0,0.6475736790981277,0.5850511373389293,0.76495663184134,0.17990549450241067,13.31557939202601,1.1243600683555264
29392,b'primer-uds-south',7.470963478088379,-19.271040134684796,8.608416053873917,MUV_proxy,10.355512401682756,99.15001900293842,5.0,0.6979977385794524,0.5821114607743881,0.7028504056888898,0.12073894491450166,6.506418312595377,0.8133419816343899
30157,b'primer-uds-south',4.726914882659912,-17.462243864858824,7.884897545943529,MUV_proxy,9.35758903420952,140.7088541482793,3.553436654903741,1.255241678521597,0.6217146729387002,0.6351512737891498,0.01343660085044962,1.4547063096703743,0.16277532255628624
30191,b'primer-uds-south',4.036579132080078,-18.398749253377293,8.259499701350917,MUV_proxy,9.663157614558925,143.98042061934908,3.4726943972603355,1.5209666950287999,0.6433867920975399,0.6636702448899072,0.020283452792367318,1.9848943576316742,0.2977373971855146
30520,b'primer-uds-south',5.349781036376953,-18.550246169587687,8.320098467835074,MUV_proxy,9.855076571472768,125.41466121274044,3.986774713299682,1.0754627380016304,0.6124139992696422,0.6480244777511099,0.0356104784814677,2.34213041432697,0.36961107376182356
32880,b'primer-uds-south',4.755955696105957,-18.4068519829054,8.262740793162159,MUV_proxy,9.738336362772754,103.41219140791682,4.835019867509761,1.2457770581304937,0.625120032737555,0.6622894216878746,0.037169388950319626,2.7982519922683653,0.4468868216367995
33445,b'primer-uds-south',4.345759868621826,-18.866956947243903,8.44678277889756,MUV_proxy,9.881358765759742,148.13361631268566,3.3753310858528045,1.3914318019148597,0.6381395495554789,0.6661386286922059,0.027999079136726945,2.376791132053787,0.3759910184206115
33898,b'primer-uds-south',4.5452728271484375,-18.168545470694003,8.167418188277601,MUV_proxy,9.621945470992445,109.44208787273796,4.5686262910244615,1.3172480840816425,0.6290453266131911,0.6574219020238273,0.028376575410636207,2.294796602367926,0.3607441982027541
36872,b'primer-uds-south',7.135115146636963,-18.298870973293397,8.219548389317358,MUV_proxy,9.933059903981055,79.31382445272976,5.0,0.7416988357319824,0.5756286575625538,0.6339909182209961,0.0583622606584423,2.6167634758421525,0.4177644693808699
37557,b'primer-uds-south',5.655717849731445,-19.7382513588335,8.7953005435334,MUV_proxy,10.360872328506545,144.48232119913436,3.46063100212011,1.0022446815366466,0.6192281510279587,0.6868376476168121,0.0676094965888534,4.507784277282007,0.6539631244486612
37751,b'primer-uds-south',5.359211444854736,-18.57945964960397,8.331783859841586,MUV_proxy,9.86770500432706,69.87817287995404,5.0,1.0730744055460004,0.6124181057388142,0.6615911704399778,0.04917306470116367,3.230334573371145,0.5092475055645127
37878,b'primer-uds-south',4.773196697235107,-18.44031234984277,8.276124939937107,MUV_proxy,9.753444609660617,141.10773680466824,3.543391817644535,1.240213971211418,0.6249017847039776,0.64992552854188,0.0250237438379024,1.9930420688829813,0.29951646583090097
39711,b'primer-uds-south',5.4619550704956055,-18.15637922733944,8.162551690935775,MUV_proxy,9.708747197985335,118.33868820158861,4.225160913971394,1.047614129335226,0.6074414201370607,0.6380630361047036,0.0306216159676429,2.03985929912789,0.30960021266133436
44435,b'primer-uds-south',5.17327356338501,-17.132449316810934,7.752979726724373,MUV_proxy,9.270307083062875,98.62308043066938,5.0,1.121847422988012,0.6098524304157121,0.6286862070734847,0.018833776657772527,1.5992343341076483,0.20391210511795668
45383,b'primer-uds-south',4.855165481567383,-17.512081162343055,7.904832464937221,MUV_proxy,9.39034901309396,118.60664697163949,4.215615336630813,1.214320597103977,0.6187032034167674,0.6366732635884012,0.017970060171633717,1.6240455924311124,0.2105982171855211
45637,b'primer-uds-south',4.536287307739258,-19.72739182626517,8.790956730506068,MUV_proxy,10.244585461279993,109.9240731348419,4.54859418634041,1.3204468815411072,0.6418498198823732,0.7193646131119846,0.07751479322961141,9.723416459291963,0.987818887222518
47509,b'primer-uds-south',5.659402847290039,-19.533665121566017,8.713466048626406,MUV_proxy,10.27940633335541,196.7753709572188,2.540968402538068,1.0014136040158208,0.6160876999302577,0.6524087435107648,0.03632104358050714,2.244034294010089,0.35102948965432806
48686,b'primer-uds-south',4.843894958496094,-18.156006215187865,8.162402486075145,MUV_proxy,9.646791981924753,188.83439301175306,2.6478227404733414,1.2178274242067153,0.6216510428459205,0.6353062611345809,0.013655218288660342,1.447081650765435,0.16049303663143144
48982,b'primer-uds-south',5.387849807739258,-18.45270954545382,8.281083818181528,MUV_proxy,9.819868798955454,86.64903684941646,5.0,1.0658752191425482,0.6109054907699404,0.6564642143217433,0.045558723551802904,2.9420576279090462,0.4686511752704326
50716,b'primer-uds-south',7.863626480102539,-18.313102814447895,8.225241125779156,MUV_proxy,10.01160377378941,69.90504346274642,5.0,0.6520885749946905,0.5636834421058448,0.6315725892941266,0.06788914718828187,2.6745253860643294,0.4272467244876564
51593,b'primer-uds-south',4.457850933074951,-17.470290655999275,7.888116262399709,MUV_proxy,9.333901355707205,98.23092206583675,5.0,1.3489260271099064,0.6285957795985987,0.6487319534363424,0.020136173837743687,1.8286987418837575,0.2621421661031435
52581,b'primer-uds-south',6.166954040527344,-18.267739337359817,8.207095734943927,MUV_proxy,9.823791138996661,77.02489447674957,5.0,0.8969940865318501,0.5933997888382265,0.6406699880968902,0.047270199258663714,2.565738693319874,0.40921242373495925
55634,b'primer-uds-south',6.879805088043213,-20.151941497626616,8.960776599050646,MUV_proxy,10.648757107854967,74.47756139010417,5.0,0.7780564764564106,0.6089415062174056,0.8098605822120866,0.20091907599468095,32.26295733800618,1.5087041738623381
55783,b'primer-uds-south',4.626031398773193,-19.292877225315063,8.617150890126025,MUV_proxy,10.079754030003345,109.96452826156413,4.546920792591304,1.2890661376367918,0.6349424971779176,0.6941811272256758,0.0592386300477582,5.45724842834902,0.7369737244639867
57494,b'primer-uds-south',4.023993492126465,-20.2558488745766,9.002339549830639,MUV_proxy,10.404738899043286,122.47714623353806,4.082394270083706,1.5266599089758348,0.6610947410003005,0.7458558830606234,0.08476114206032292,17.735840837207707,1.2488517827320196
59568,b'primer-uds-south',8.90157699584961,-18.946349220321327,8.47853968812853,MUV_proxy,10.36869738771349,78.93528551401158,5.0,0.5521615831409198,0.5576848706808635,0.6865903633908564,0.12890549270999296,4.863233647511421,0.6869251351629425
59880,b'primer-uds-south',5.663111209869385,-17.514468259399724,7.9057873037598885,MUV_proxy,9.472098424746827,120.00611277187473,4.166454428454603,1.000578412056675,0.5999459395328539,0.6207548854599932,0.020808945927139333,1.5883384828114513,0.20094305826285028
59971,b'primer-uds-south',5.391544342041016,-18.431506085331232,8.272602434132493,MUV_proxy,9.811756868336595,146.73889017794247,3.4074129863847036,1.0649523197207464,0.6106825023500713,0.6373651293708836,0.026682627020812366,1.8803549601332559,0.2742398400487312
60046,b'primer-uds-south',5.46284294128418,-18.833020472806208,8.433208189122482,MUV_proxy,9.9794924832509,120.80852785146519,4.138780671301227,1.0473984951964528,0.6122127727629901,0.6582685987186246,0.04605582595563451,2.921138377390002,0.46555213044614735
60446,b'primer-uds-south',4.366049766540527,-17.69169996415502,7.976679985662008,MUV_proxy,9.41328496231606,100.02763199041787,4.998618782137094,1.3835743432032854,0.6317049248589873,0.6544052770676085,0.02270035220862121,2.009623156057456,0.3031146262818417
62395,b'primer-uds-south',5.659185409545898,-18.51203043636557,8.304812174546228,MUV_proxy,9.870730715500818,79.42886599802144,5.0,1.0014626109651055,0.6055126281445773,0.6555512751480943,0.05003864700351701,3.0452905423866787,0.4836287337294267
66511,b'primer-uds-south',7.130755424499512,-19.231242016423792,8.592496806569516,MUV_proxy,10.305572349019467,111.28508555443562,4.492965050158699,0.7422958444910407,0.5865348728670169,0.681014640940564,0.09447976807354708,4.751629151152798,0.6768425380563018
67076,b'primer-uds-south',7.936797618865967,-19.480856916399453,8.692342766559781,MUV_proxy,10.486022528446378,85.7376135588745,5.0,0.6440873309199934,0.5798207117471681,0.7345494004507616,0.15472868870359346,9.15810918095869,0.9618058167856118
68947,b'primer-uds-south',5.655997276306152,-18.171524451216438,8.168609780486575,MUV_proxy,9.73420950811719,82.59408137195713,5.0,1.0021816223192657,0.6033173982839771,0.6434324932402575,0.040115094956280406,2.4434020580671567,0.38799493534558044
69772,b'primer-uds-south',5.429375648498535,-19.194279411718135,8.577711764687253,MUV_proxy,10.120649329537107,69.60870252850678,5.0,1.0555778736071086,0.6164200841003262,0.6912009653425093,0.07478088124218307,5.778571602939938,0.7618204990388788
6756,b'ceers-full',7.136083126068115,-18.23280687828205,8.19312275131282,MUV_proxy,9.906731063919633,54.396483832198435,5.0,0.7415663914724493,0.5750595117108948,0.6309493994628104,0.05588988775191561,2.511860235801927,0.3999954708499306
9246,b'ceers-full',4.604409694671631,-17.971671112965936,8.088668445186373,MUV_proxy,9.549109414653536,69.26564929034056,5.0,1.2965126154041078,0.6266719861367639,0.6551622901184111,0.028490303981647203,2.272419903905753,0.35648858456516647
12234,b'ceers-full',6.1422119140625,-18.842551883065187,8.437020753226074,MUV_proxy,10.051241944632324,57.94758580918855,5.0,0.9016580641755001,0.5987014209116187,0.667306113377876,0.06860469246625733,3.9535805985139683,0.5969905968411389
12544,b'ceers-full',4.5496649742126465,-18.01673045710073,8.106692182840291,MUV_proxy,9.561658680261555,83.87673704464756,5.0,1.3156891781588236,0.6282426487381086,0.6572267258185834,0.02898407708047479,2.3336254246062667,0.3680311477326583
13736,b'ceers-full',5.356953144073486,-18.438453380189998,8.275381352075998,MUV_proxy,9.811076666483347,64.48052529472373,5.0,1.0736455370677274,0.6114878319453797,0.6563439257966084,0.044856093851228684,2.9159979482431346,0.46478721406740536
14076,b'ceers-full',5.661390781402588,-17.953710189762077,8.08148407590483,MUV_proxy,9.647623154045089,73.16689272624528,5.0,1.000965740477644,0.6019864435253938,0.6369043389495203,0.03491789542412649,2.1742909276063687,0.33731765373407824
19354,b'ceers-full',5.42791748046875,-17.186823340763663,7.774729336305464,MUV_proxy,9.31752108435234,63.349080495239264,5.0,1.0559366590475339,0.6040781625837234,0.6245758097675869,0.020497647183863488,1.61766314039768,0.2088880898982204
20010,b'ceers-full',8.93444538116455,-17.890357612532686,8.056143045013073,MUV_proxy,9.949587583129528,64.42038348903961,5.0,0.5494190123320469,0.5435483659610741,0.6064241150299906,0.06287574906891646,2.1547389922981233,0.3333946707520687
20632,b'ceers-full',5.653134822845459,-17.81031359915508,8.024125439662031,MUV_proxy,9.589438921946577,62.625804274768534,5.0,1.0028279148868324,0.6014514696611274,0.6332597797490179,0.031808310087890534,2.03165402249679,0.3078497523748728
20897,b'ceers-full',4.533113956451416,-16.672455631451232,7.568982252580492,MUV_proxy,9.022293648225633,66.4479321401957,5.0,1.3215796585684625,0.6247057632039292,0.6371203303410008,0.012414567137071564,1.4399327787476128,0.15834221813663568
22049,b'ceers-full',7.1350226402282715,-18.669637759181754,8.367855103672701,MUV_proxy,10.081357367695528,55.6208414369509,5.0,0.7417114950249692,0.5791941625886847,0.6538621359422023,0.0746679733535176,3.423670438660933,0.5344919529795763
22239,b'ceers-full',7.131442070007324,-16.226724031172736,7.390689612469094,MUV_proxy,9.103833819469827,63.88495294759667,5.0,0.7422017640955125,0.565781990655926,0.5812868638935327,0.015504873237606631,1.2914009675335603,0.1110611074487342
23054,b'ceers-full',6.8682966232299805,-18.58860646729115,8.335442586916459,MUV_proxy,10.022272249239457,64.28460296438449,5.0,0.7797648633537718,0.5829376281550708,0.6500142462467944,0.0670766180917236,3.197313377272035,0.5047852047265251
24464,b'ceers-full',5.655385971069336,-18.628603087064917,8.351441234825966,MUV_proxy,9.916979831932899,61.57873392283105,5.0,1.0023195863722483,0.6064841787685438,0.660434156040873,0.0539499772723292,3.3256638522334967,0.5218783499653374
28748,b'ceers-full',4.752955436706543,-18.489657343260586,8.295862937304234,MUV_proxy,9.771158480974888,65.65756697521525,5.0,1.2467493712354984,0.6256832224970468,0.6665962182240273,0.04091299572698048,3.106562173733555,0.49228004986582424
29421,b'ceers-full',4.785098075866699,-18.16778658143024,8.167114632572094,MUV_proxy,9.645624440158764,70.82442982441934,5.0,1.2363978089470813,0.6231285914261969,0.6566407904656899,0.033512199039492985,2.511209864619866,0.39988300870566845
30600,b'ceers-full',4.0259318351745605,-16.423998855389815,7.469599542155925,MUV_proxy,9.0,87.27410747781781,5.0,1.5257807851388907,0.6385524027991987,0.6502305798291569,0.011678177029958214,1.4858144443462291,0.17196457602732895
36886,b'ceers-full',4.449919700622559,-17.686136875270147,7.974454750108058,MUV_proxy,9.419446720170315,71.03828593380159,5.0,1.3518624318873784,0.6295033955520546,0.652532579258824,0.02302918370676943,1.9973646340381757,0.30045735585469746
36985,b'ceers-full',5.653713703155518,-17.58230214992759,7.932920859971035,MUV_proxy,9.498292230286586,61.34467743649027,5.0,1.0026971578669759,0.6004272322117068,0.6279430466375487,0.027515814425841945,1.8461672878970756,0.2662710514671684
39094,b'ceers-full',4.73153018951416,-18.281833889964048,8.212733555985618,MUV_proxy,9.685886574937035,68.47869120959936,5.0,1.2537295535563426,0.6250170753355226,0.6606633013650469,0.035646226029524275,2.69966385655633,0.4313096921845902
40589,b'ceers-full',8.00671100616455,-18.34084616670424,8.236338466681694,MUV_proxy,10.03700956729815,59.37592096716466,5.0,0.6365936270664675,0.5617315321248039,0.6328397862991533,0.0711082541743494,2.7344619766166343,0.436871888778352
41179,b'ceers-full',7.242249965667725,-19.62426284772767,8.749705139091068,MUV_proxy,10.47393013565784,57.4217396408689,5.0,0.7272751066642159,0.591867211861518,0.7397152711571133,0.1478480592955953,10.907726617446254,1.0377342445957394
41913,b'ceers-full',5.245997428894043,-18.93364999102481,8.473459996409924,MUV_proxy,9.998059739299327,61.63378721184913,5.0,1.102341116982818,0.6177220900000838,0.6782641337888954,0.06054204378881156,4.40643650910743,0.6440875168970481
42093,b'ceers-full',6.4458818435668945,-18.03659712011666,8.114638848046663,MUV_proxy,9.759227032403352,56.23605433097119,5.0,0.847070136635278,0.5863793108895313,0.6293696703464245,0.04299035945689322,2.2462027044036823,0.3514489457952749
47021,b'ceers-full',8.023066520690918,-17.42141601885089,7.868566407540356,MUV_proxy,9.670873059609448,65.36525512787183,5.0,0.6348614555694339,0.5542839247588526,0.5932905315017917,0.0390066067429391,1.7337842886949402,0.23899506311883298
48983,b'ceers-full',7.13676118850708,-19.866323724443145,8.846529489777257,MUV_proxy,10.560205608627966,51.93081889094175,5.0,0.7414736386594548,0.5985396199548221,0.7707913311567267,0.17225171120190463,17.08540367383583,1.2326252442555499
49360,b'ceers-full',4.737311840057373,-18.554953137583333,8.321981255033332,MUV_proxy,9.79571243903907,68.91183834860217,5.0,1.2518395576662449,0.6264629252560764,0.6689928412245475,0.04252991596847111,3.264560478654468,0.5138247186756978
55490,b'ceers-full',7.1493306159973145,-20.138818844791903,8.95552753791676,MUV_proxy,10.670460599516492,52.387914284993016,5.0,0.739757740356589,0.6053253803151727,0.81693959472966,0.21161421441448736,32.41881478159203,1.5107971331767915
57051,b'ceers-full',5.668078899383545,-18.690260143509484,8.376104057403793,MUV_proxy,9.942911947342148,64.39483006557025,5.0,0.9994614082180477,0.6067203745559886,0.6630378521384949,0.05631747758250627,3.4932252661597496,0.5432265927076869
58630,b'ceers-full',4.546807765960693,-18.129511927632997,8.151804771053198,MUV_proxy,9.606485547649267,68.52601108185242,5.0,1.3167029396416075,0.6288225839597271,0.6599421345397746,0.03111955058004745,2.4857143496049607,0.39545121943107686
59162,b'ceers-full',7.841129779815674,-19.704146493664407,8.781658597465762,MUV_proxy,10.56577157544733,53.05169831149987,5.0,0.6545818460560492,0.5859905831948647,0.7644916736326453,0.1785010904377805,13.417017328634703,1.1276559806849165
59626,b'ceers-full',6.367115020751953,-19.676824018197404,8.77072960727896,MUV_proxy,10.407441109354156,57.40807305352339,5.0,0.860691532829136,0.6059473586313388,0.733004132555665,0.12705677392432624,11.360570767766998,1.0554001513630842
60774,b'ceers-full',5.2847676277160645,-18.568887700928574,8.327555080371429,MUV_proxy,9.856031843143036,62.041777733201435,5.0,1.0921709884468307,0.6139741717988008,0.6620681460612543,0.04809397426245354,3.213186702325838,0.5069359609807543
61323,b'ceers-full',7.12702751159668,-17.347349668703913,7.838939867481565,MUV_proxy,9.551642618641232,61.552384141078534,5.0,0.7428069687744326,0.5696620098016312,0.6011175437033558,0.03145553390172462,1.680734473012117,0.22549910783911822
63106,b'ceers-full',5.655656814575195,-19.256665241290968,8.602666096516387,MUV_proxy,10.168231777973906,59.95507577844757,5.0,1.0022584564407635,0.6125895569093716,0.6943821045938645,0.08179254768449296,6.182465676505718,0.7911617139463079
67137,b'ceers-full',7.496461391448975,-20.57834587468009,9.131338349872035,MUV_proxy,10.880984489016932,62.40130278603175,5.0,0.6948552947908303,0.6166994371690757,0.9413185811663037,0.324619143997228,150.2827420178029,2.1769091104819585
68816,b'ceers-full',4.532282829284668,-16.2031795340367,7.3812718136146795,MUV_proxy,9.0,70.80639597093622,5.0,1.3218766087770952,0.6246244589581529,0.6366149086798997,0.011990449721746788,1.422221220484274,0.15296715431442254
70681,b'ceers-full',7.900805473327637,-18.974007494458625,8.48960299778345,MUV_proxy,10.279683545116214,56.09205306411676,5.0,0.6480025419893033,0.5712323322239152,0.6784231648010796,0.10719083257716433,4.681197925565271,0.6703570039053968
71267,b'ceers-full',7.517549514770508,-18.567229995452184,8.326891998180873,MUV_proxy,10.078646949657923,59.90658516540552,5.0,0.6922740538844785,0.5718156399123583,0.6470207784139019,0.07520513850154364,3.180205805501396,0.5024552260540682
71321,b'ceers-full',7.12932014465332,-17.670248617420484,7.968099446968193,MUV_proxy,9.681031461433525,63.36040081081617,5.0,0.7424925626862312,0.5713012047269358,0.6100142451459446,0.038713040419008804,1.8941283681254195,0.27740940850007423
71380,b'ceers-full',7.126262664794922,-18.882355067053595,8.452942026821438,MUV_proxy,10.16556829330093,54.160871476723834,5.0,0.7429119072249852,0.5817919568819158,0.6678279344749493,0.0860359775930335,4.138697645974811,0.6168637000221472
72633,b'ceers-full',5.443395614624023,-19.518758894354377,8.70750355774175,MUV_proxy,10.251843119204153,67.06142219180622,5.0,1.052138536875922,0.6200467037747892,0.7133662081085483,0.09331950433375913,8.863040947681613,0.9475827557706534
72956,b'ceers-full',8.904179573059082,-18.215226034156057,8.186090413662422,MUV_proxy,10.07650837096833,58.17583598902204,5.0,0.5519435924964385,0.5472608011156831,0.6249859853229931,0.07772518420731,2.5943383104177946,0.4140266088981607
73890,b'ceers-full',5.660318374633789,-18.243861937398655,8.19754477495946,MUV_proxy,9.76357661242284,76.25109483703007,5.0,1.0012073026603008,0.6036664204434649,0.6457327325559797,0.04206631211251488,2.5495975692461075,0.40647163641503864
7242,b'primer-cosmos-west',5.658755302429199,-18.66673337279668,8.366693349118671,MUV_proxy,9.932568879361591,166.7174549082523,2.999086090146705,1.0015595618853206,0.6067204716421872,0.6337791904120779,0.027058718769890633,1.8262097309263412,0.26155065258134147
8118,b'primer-cosmos-west',5.642417907714844,-18.833064082469804,8.43322563298792,MUV_proxy,9.997467423759405,124.26756861408884,4.023575946454242,1.0052537688954968,0.6084806609718549,0.6544412717337325,0.04596061076187752,2.7918733620089835,0.4458957150155848
13074,b'primer-cosmos-west',5.214783191680908,-19.42674007854113,8.670696031416451,MUV_proxy,10.192174350584542,79.73062908385373,5.0,1.1106440030574396,0.6234930219940079,0.7069618123633277,0.08346879036931976,7.846686697272768,0.8946863124331139
13666,b'primer-cosmos-west',5.288052558898926,-18.631995473953918,8.352798189581566,MUV_proxy,9.881603445471459,115.84346480281005,4.316169244860771,1.0913164548483747,0.6143595845387635,0.6556474385240633,0.04128785398529977,2.7217945723159103,0.43485534369011436
15233,b'primer-cosmos-west',4.98601770401001,-17.884340167219005,8.053736066887602,MUV_proxy,9.552337837288603,92.76965482447173,5.0,1.1748023972993027,0.6169770593226171,0.6461350651271132,0.029158005804496012,2.1408862772515223,0.330593598413602
16152,b'primer-cosmos-west',5.714365482330322,-20.602758286075222,9.141103314430088,MUV_proxy,10.712539862663121,165.23186775265145,3.026050645075859,0.9891524819734299,0.6369174574914064,0.73780022423011,0.10088276673870367,9.18453295828146,0.9630570769403324
18540,b'primer-cosmos-west',8.9337158203125,-18.44357128546024,8.277428514184095,MUV_proxy,10.170800096215345,105.95344761289829,4.719053615194795,0.5494796416987101,0.5496082601914376,0.6340481920730433,0.0844399318816057,2.8040566976160144,0.44778679075426053
21037,b'primer-cosmos-west',4.476104736328125,-16.294338015678914,7.417735206271565,MUV_proxy,9.0,99.04435864493557,5.0,1.342207919713171,0.6261225384845406,0.6380799844056205,0.011957445921079946,1.4285398777316687,0.15489236823089803
21620,b'primer-cosmos-west',8.087143898010254,-19.353267915806512,8.641307166322605,MUV_proxy,10.45002155612363,88.58474492387647,5.0,0.6281500671224449,0.5753321068862665,0.7210030073181561,0.14567090043188968,7.640049870865342,0.8830961934671737
22379,b'primer-cosmos-west',5.73488187789917,-17.561898788827357,7.924759515530942,MUV_proxy,9.498247703320859,115.64072090795395,4.323736449187159,0.9846394466010499,0.598567138022732,0.6214124642980098,0.0228453262752778,1.6485164543934876,0.21709328633912392
22483,b'primer-cosmos-west',7.135468482971191,-19.278248675968435,8.611299470387372,MUV_proxy,10.324846318684491,62.23396554893685,5.0,0.7416504857586734,0.5871978706207817,0.7003499592786158,0.1131520886578341,6.45511840360945,0.80990421276241
22702,b'primer-cosmos-west',5.431190490722656,-19.493345197806313,8.697338079122524,MUV_proxy,10.24045712819479,102.77250209722588,4.86511459579903,1.0551316104425035,0.6199513363082824,0.7081386961373929,0.08818735982911052,7.907103856169199,0.8980174430930603
25633,b'primer-cosmos-west',7.051051139831543,-18.84724525692404,8.438898102769615,MUV_proxy,10.14400321675277,76.65286982916518,5.0,0.7533527343797336,0.5826040504306484,0.6653516577029283,0.08274760727227981,3.995992227038844,0.6016246347698052
26495,b'primer-cosmos-west',5.01962423324585,-18.39281792602413,8.257127170409651,MUV_proxy,9.759089593734236,70.6762484733498,5.0,1.164996642639983,0.6188124162547668,0.659448941330681,0.0406365250759142,2.863462195919472,0.45689145383246516
28491,b'primer-cosmos-west',5.585108757019043,-18.859319987185717,8.443727994874287,MUV_proxy,10.00223887057619,79.56627634394629,5.0,1.0183931921990512,0.6098964211089676,0.6717657582311949,0.06186933712222731,4.055858921086386,0.6080828400976447
28500,b'primer-cosmos-west',5.428969860076904,-17.950203707308827,8.08008148292353,MUV_proxy,9.62297846893122,75.64182650308877,5.0,1.055677698402494,0.6070755917478633,0.6403334656600344,0.033257873912171054,2.1819374915350047,0.3388423046985775
29372,b'primer-cosmos-west',5.38581657409668,-17.996768557475626,8.09870742299025,MUV_proxy,9.637289080399919,93.85081376475871,5.0,1.066383690347913,0.6082745621313409,0.6422408969438905,0.033966334812549626,2.236504919804186,0.34956985785920563
29568,b'primer-cosmos-west',4.360320568084717,-17.5992457981102,7.939698319244079,MUV_proxy,9.375730376052552,94.09757458873746,5.0,1.3857855600936027,0.6315476150144306,0.6529455953662324,0.02139798035180185,1.9327731296524355,0.2861808792109094
30073,b'primer-cosmos-west',6.004137992858887,-17.97889680301398,8.091558721205592,MUV_proxy,9.69197252049148,87.42338542566257,5.0,0.9284419045579554,0.5948803623501615,0.6328607520313673,0.03798038968120576,2.1893681963010057,0.34031880504668527
30145,b'primer-cosmos-west',5.6646294593811035,-18.653306715944915,8.361322686377965,MUV_proxy,9.927785632316075,149.96190821601851,3.3341800324370063,1.000236807929655,0.6064899013035995,0.6379653269518629,0.031475425648263444,2.012986699886854,0.30384090544760634
31319,b'primer-cosmos-west',6.333873748779297,-20.343276521749207,9.037310608699682,MUV_proxy,10.670697983577613,130.8597623509306,3.820884212361129,0.8665496545614795,0.6211480623920987,0.7591583520360754,0.13801028964397666,14.262262811351517,1.1541884349493032
31661,b'primer-cosmos-west',4.46262264251709,-18.664583184144607,8.365833273657842,MUV_proxy,9.812095537909551,122.35028415048203,4.086627207052794,1.3471644763329333,0.6338614209367397,0.6668379170659738,0.032976496129234145,2.6837551277414353,0.4287428872338468
