z_phot,log_Mstar,dust
10.0153,8.20077,0.0
8.1407,8.074,0.0
8.8142,8.31981,0.0
9.0522,8.17375,0.0
8.5516,8.79758,0.0
8.678,8.36193,0.0
9.067,8.48615,0.0
9.0434,8.58034,0.1
8.909,8.24544,0.0
8.4528,9.75278,0.0
9.9253,7.91762,0.0
9.5456,8.112,0.0
9.8799,8.47007,0.0
8.9506,8.57098,0.0
10.0037,8.10087,0.0
8.0689,8.48548,0.1
8.1378,8.15891,0.0
9.9802,8.22933,0.0
8.0227,7.9829,0.0
10.0464,8.27601,0.0
10.013,7.97885,0.0
9.9941,7.97019,0.0
8.477,8.74585,0.1
9.8723,8.0261,0.0
8.0672,8.76848,0.0
8.4005,8.73202,0.1
9.505,8.68895,0.0
8.0223,9.51862,0.1
9.5044,8.02009,0.0
8.9071,8.03715,0.0
8.1693,8.3153,0.0
9.2501,7.97427,0.0
8.2627,8.99574,0.3
8.844,8.64422,0.1
8.8252,9.95345,1.2
8.0482,9.0195,0.2
9.385,8.49287,0.0
9.8417,8.36601,0.0
9.5921,8.20133,0.0
10.0369,8.54318,0.0
10.0583,8.18033,0.0
10.0017,8.32666,0.0
8.2831,8.41077,0.0
11.294,8.56181,0.0
10.5558,9.63226,0.1
10.0333,8.60238,0.0
8.4961,8.77929,0.0
8.0858,8.82961,0.0
9.2016,8.61261,0.0
10.1487,8.28183,0.0
8.3122,10.80616,0.6
8.1181,9.12844,0.1
9.7498,9.19056,0.1
8.6685,8.9367,0.0
10.0378,8.05733,0.0
8.3123,10.16139,0.5
8.3088,10.13194,0.4
8.8836,9.33111,0.1
10.0057,8.34614,0.0
8.0387,8.86357,0.1
9.0377,8.92354,0.0
8.464,10.79827,1.2
10.0183,8.10294,0.0
8.5041,11.56265,0.7
8.2079,10.20975,0.5
9.0119,8.87405,0.0
10.0564,8.10466,0.0
8.2064,9.74881,0.1
8.4327,9.86119,0.5
8.4602,9.3154,0.1
8.0953,8.52655,0.0
8.5739,8.75707,0.0
8.7451,9.39729,0.1
8.4806,8.97377,0.1
9.7847,9.09284,0.0
8.0297,8.2915,0.0
8.3915,9.68892,0.1
8.365,9.46418,0.4
9.7478,10.41238,0.4
8.7506,8.84778,0.1
8.0768,9.25984,0.1
10.08,9.3006,0.0
9.478,8.27145,0.0
10.0436,8.03337,0.0
10.0002,8.19142,0.0
10.0359,8.15566,0.0
9.9649,8.02437,0.0
9.3791,8.43705,0.0
9.8962,9.12493,0.0
8.5539,8.28272,0.0
9.7813,8.50539,0.0
8.2068,8.38079,0.1
8.4831,8.89757,0.1
9.718,8.40766,0.0
8.185,7.01995,0.8
9.8387,8.13494,0.0
8.4041,7.96836,0.0
8.55,9.39965,0.1
8.2996,8.82125,0.1
9.9796,8.14964,0.0
9.8155,8.24459,0.0
8.0951,8.431,0.0
10.0605,7.88424,0.0
8.1161,8.1279,0.0
9.7187,8.01255,0.0
9.6097,8.36352,0.0
9.9812,8.04689,0.0
8.237,8.23317,0.0
10.2965,8.54835,0.0
8.0743,8.69116,0.1
8.6203,8.32606,0.0
8.7535,8.52137,0.1
8.8396,8.63556,0.0
9.9098,8.52555,0.0
9.3649,8.40692,0.0
8.1561,8.55095,0.0
9.2778,8.5734,0.0
8.9492,9.07945,0.1
9.913,8.3794,0.0
10.0515,7.94709,0.0
9.9811,8.09039,0.0
9.4891,10.73946,1.0
10.0627,8.13974,0.0
10.0367,8.48115,0.0
9.7816,8.45739,0.0
9.6313,8.37571,0.0
9.8018,8.04365,0.0
10.0433,8.32309,0.0
9.9964,8.15243,0.0
9.969,8.16934,0.0
8.8062,8.93693,0.1
8.804,8.47546,0.0
9.6872,8.26288,0.0
9.4248,8.44609,0.0
9.7438,8.12918,0.0
8.054,8.26328,0.0
8.1645,8.70439,0.1
8.7451,8.12594,0.0
8.1951,8.26894,0.0
8.821,8.59156,0.0
9.4088,8.40517,0.0
9.0605,8.60592,0.1
8.4287,8.52735,0.0
9.9166,8.15847,0.0
9.9627,7.98254,0.0
8.5201,8.82577,0.1
10.294,9.10534,0.0
8.1778,9.80935,0.1
9.1324,9.94282,0.1
8.0706,9.34909,0.1
9.0328,8.83092,0.1
9.1384,9.63152,0.1
9.3031,9.25752,0.1
9.358,8.91637,0.0
8.0892,8.83852,0.0
8.0825,10.10876,0.4
8.9743,9.58038,0.1
10.0109,8.05538,0.0
9.7698,8.35644,0.0
9.3644,8.56783,0.1
8.1838,8.83587,0.1
10.4579,8.72839,0.0
10.0149,8.06858,0.0
10.0455,8.38662,0.0
8.6638,9.59046,0.2
8.921,8.84272,0.1
10.1536,8.65548,0.0
8.6137,9.0063,0.0
8.8648,9.01123,0.1
8.3466,9.83311,0.1
8.2171,9.95281,0.4
10.0579,7.91956,0.0
9.6815,10.19282,0.2
9.8943,8.80709,0.0
8.8324,9.41951,0.1
9.3351,8.9275,0.2
9.0126,8.97685,0.1
9.0965,8.88741,0.0
8.0479,9.33666,0.3
8.9185,9.08097,0.0
8.3674,10.61031,1.2
8.1171,9.23981,0.1
10.4302,9.7322,0.1
8.2797,8.68226,0.1
8.0898,12.2575,1.2
9.2182,9.06571,0.0
8.4342,8.98612,0.0
9.9832,8.9824,0.0
8.6669,10.35701,0.6
8.5035,10.2865,0.6
8.9042,9.64561,0.1
8.5205,10.42983,0.5
8.0182,8.86895,0.1
8.1378,10.22119,0.5
8.0123,8.80547,0.1
9.7603,8.22517,0.0
9.9851,9.09107,0.1
9.0342,9.96043,0.1
10.0128,8.46376,0.0
9.2059,9.15265,0.0
9.2601,8.27358,0.0
9.3014,9.22244,0.0
10.0257,8.17829,0.0
9.0976,10.06855,0.1
9.5844,8.15759,0.0
8.3062,9.332,0.0
10.4844,10.59851,0.6
9.3408,8.99656,0.0
8.013,9.00408,0.1
8.2509,8.86902,0.0
8.5988,8.66007,0.0
8.4384,10.06418,0.6
9.2552,8.14931,0.0
8.3596,9.36732,0.4
8.0818,8.8213,0.0
8.384,8.24272,0.0
8.6186,10.0251,0.6
9.4127,8.07542,0.0
8.3487,9.59811,0.5
10.0294,8.00475,0.0
10.0342,8.02899,0.0
8.2872,8.81446,0.1
8.175,7.29826,0.1
8.9046,8.35579,0.1
9.0325,7.23596,0.0
9.7627,8.12551,0.0
8.2778,8.63231,0.0
9.0605,8.34058,0.0
8.072,8.3158,0.0
9.6199,8.32781,0.0
9.7353,8.09051,0.0
9.4994,7.97457,0.0
8.1161,9.00465,0.1
9.2717,8.09037,0.0
9.4147,8.38904,0.0
9.4101,8.57404,0.0
9.991,7.97627,0.0
9.403,8.17424,0.0
9.9381,8.10035,0.0
8.9482,8.37183,0.0
8.8034,8.56244,0.1
9.9377,8.59596,0.0
9.2671,8.27412,0.0
8.2529,8.85467,0.1
8.767,8.14043,0.0
8.9908,8.64838,0.1
8.8291,8.52882,0.0
9.8781,8.55755,0.0
8.2671,8.23612,0.0
8.1251,8.52703,0.0
8.8097,8.70783,0.0
8.0106,8.38815,0.1
9.4213,8.01988,0.0
9.4637,7.16924,0.0
9.6684,8.21918,0.0
9.1737,8.52225,0.1
9.9362,8.21843,0.0
8.7706,8.12554,0.0
10.0264,8.38903,0.0
9.3793,8.13536,0.0
8.0934,8.57375,0.1
9.8266,8.15912,0.0
8.4711,8.23344,0.0
9.1658,8.13998,0.0
9.5883,8.07429,0.0
9.9046,8.13185,0.0
8.1593,8.27213,0.1
10.5953,10.15352,1.2
9.8487,8.28623,0.0
9.943,8.18223,0.0
9.341,8.67464,0.0
9.8411,8.24085,0.0
8.6955,8.21919,0.0
9.3726,8.39473,0.0
8.9932,8.21159,0.0
9.2686,10.17539,1.2
8.4433,8.63079,0.0
8.6747,10.15251,0.6
9.6754,8.24559,0.0
9.8129,7.9573,0.0
8.6083,10.30134,1.2
10.4825,10.23803,0.9
8.6575,8.43771,0.0
10.045,8.17225,0.0
8.1252,10.07861,0.5
8.4664,9.05646,0.1
8.3048,9.12227,0.1
9.5557,8.78519,0.0
8.6058,8.70505,0.0
8.153,9.12649,0.0
8.2607,8.8556,0.0
10.4158,8.51592,0.0
9.9822,8.04598,0.0
9.2371,8.02252,0.4
8.0401,9.45176,0.0
8.2186,9.03408,0.2
8.1129,9.54403,0.1
10.0596,8.09384,0.0
9.0521,9.71618,0.1
10.0014,8.04399,0.0
8.5378,10.26568,0.6
9.4402,9.41306,0.0
9.5289,8.7121,0.0
8.7995,9.79867,0.2
8.7387,9.14509,0.0
8.8367,8.85913,0.1
10.0659,7.97066,0.0
9.1253,8.32413,0.0
9.0043,8.6223,0.0
8.128,9.85036,0.1
9.0405,9.04066,0.0
8.3597,8.62281,0.0
8.3247,9.11597,0.0
11.5417,10.23646,0.1
10.1327,9.50224,0.1
10.0484,7.96903,0.0
8.3991,9.76251,0.3
9.6486,9.25857,0.0
10.0425,8.039,0.0
10.1788,9.62029,0.1
8.189,8.84693,0.0
8.0128,10.18735,0.5
9.1249,8.72763,0.1
8.5231,11.19068,0.1
8.098,10.03075,0.1
9.9528,8.62346,0.0
9.476,8.6813,0.0
9.4806,8.54757,0.0
10.0325,8.67827,0.0
8.809,8.73004,0.0
8.6354,8.92434,0.0
8.2512,8.63857,0.2
10.2687,9.43239,0.1
9.4237,9.98674,0.0
9.3241,9.75548,0.0
8.4509,8.49708,0.0
8.4003,9.47507,0.1
9.9829,8.07948,0.0
9.8214,8.19875,0.0
8.0734,8.92102,0.1
8.0507,7.29496,0.4
9.0237,8.04688,0.0
8.2852,8.24163,0.0
8.1573,8.16044,0.0
8.0728,8.32649,0.0
9.5491,8.24864,0.0
9.6097,8.20792,0.0
9.9484,8.68182,0.0
9.4569,8.63936,0.0
8.8932,8.21544,0.0
8.2952,8.53288,0.0
8.4986,9.13646,0.0
10.0223,7.99066,0.0
9.824,8.17338,0.0
9.9814,8.02399,0.0
9.0146,8.3604,0.0
10.001,8.21642,0.0
9.1911,8.37426,0.0
9.082,8.07341,0.0
9.8138,8.1152,0.0
8.8532,8.74033,0.1
9.9206,8.7457,0.2
10.0442,8.02086,0.0
9.9356,8.48683,0.0
9.6812,8.05269,0.0
8.0152,8.31898,0.0
9.4864,8.13206,0.0
8.133,8.09196,0.0
9.5722,7.93854,0.0
9.9124,8.26218,0.0
9.6274,8.93198,0.0
10.0696,7.9159,0.0
8.9662,8.28467,0.0
9.3634,8.01922,0.0
9.3498,7.80986,0.0
8.4461,8.33993,0.0
9.8789,8.13964,0.0
9.1121,8.30951,0.0
8.6182,8.41027,0.0
8.0178,8.29985,0.1
9.0195,8.45939,0.0
8.0607,7.91595,0.0
8.611,8.85753,0.1
9.9892,8.4325,0.0
9.8777,8.09085,0.0
9.6217,7.97728,0.0
8.601,9.52667,0.5
10.3169,8.80432,0.0
8.0005,9.0752,0.1
9.1259,8.98614,0.0
8.1094,9.83548,0.4
8.1224,9.06485,0.0
9.9196,8.69263,0.0
10.0192,9.02954,0.0
8.185,10.11783,0.5
11.9195,10.34578,0.1
9.8324,8.09668,0.0
10.0412,8.28155,0.0
8.3424,8.17058,0.0
8.7983,8.23609,0.0
8.0545,9.04993,0.1
9.9575,9.57906,0.0
8.3878,8.67254,0.0
9.3369,8.82955,0.0
10.331,8.91513,0.0
9.1801,8.50044,0.0
8.0217,8.80815,0.0
8.1187,10.5258,0.5
9.4196,8.70751,0.0
8.4851,9.76957,0.1
9.9428,8.65564,0.0
9.2356,8.1323,0.0
8.9603,8.83467,0.0
8.1849,10.11135,0.4
9.9902,8.08756,0.0
8.7648,9.45676,0.1
10.0706,8.02389,0.0
9.226,9.74098,0.1
8.0101,9.04479,0.0
9.0856,8.91089,0.0
9.5952,8.65498,0.0
8.0957,8.62471,0.1
8.943,8.34113,0.0
10.0248,8.02517,0.0
8.4485,8.26873,0.0
8.1383,8.0476,0.0
8.8217,8.42009,0.1
8.066,8.54985,0.1
9.1135,8.66582,0.0
8.3126,10.71058,1.2
9.7618,7.96033,0.0
8.2578,8.5986,0.0
8.1666,7.45856,0.0
9.5577,8.21545,0.0
9.3363,8.43771,0.0
8.9049,9.63089,0.1
10.2818,8.57165,0.0
8.5388,9.76878,1.2
10.0663,8.18392,0.0
9.7328,9.94746,1.2
9.4525,10.00623,1.2
8.2387,8.91763,0.2
9.4101,7.73838,0.0
9.3233,10.27957,1.2
9.9517,8.12639,0.0
8.7416,7.97685,0.0
9.99,8.52224,0.0
10.9514,8.27771,0.0
10.7256,10.19481,1.2
8.3166,8.60834,0.1
8.4271,8.25843,0.0
11.9521,10.70858,1.2
11.0986,10.45971,1.2
9.2274,8.30019,0.0
9.7711,8.20745,0.0
9.4694,10.04333,0.8
9.9008,8.07887,0.0
9.4014,8.42258,0.0
10.6044,10.1463,1.2
8.3115,8.04442,0.0
8.963,9.97455,1.2
9.9598,8.63304,0.1
10.0131,8.152,0.0
8.5762,8.04333,0.0
10.0086,8.29038,0.0
9.1356,9.37684,0.1
10.0374,8.37268,0.0
9.9422,8.17687,0.0
11.5558,8.91404,0.2
8.9115,8.35666,0.0
9.9571,8.54086,0.0
8.1418,9.51749,0.1
9.8246,8.17885,0.0
8.8537,9.92568,1.2
8.2764,8.5259,0.1
10.0308,7.93632,0.0
9.8788,8.61519,0.0
8.3887,8.31938,0.0
9.7947,8.37913,0.0
9.4009,8.35587,0.0
9.2058,8.17582,0.0
9.9844,8.70754,0.0
8.9019,8.60547,0.0
9.4907,8.19318,0.0
9.1851,8.62242,0.1
8.8306,9.93639,1.2
8.4531,10.27696,0.5
9.2963,8.31739,0.0
9.883,8.06395,0.0
9.8733,8.74163,0.0
8.0813,9.86734,0.5
8.573,8.22127,0.1
8.7673,8.36348,0.0
8.6644,8.3737,0.1
8.7579,9.01777,0.0
10.0348,9.00129,0.0
9.6168,7.76613,0.0
8.2056,9.17652,0.1
10.2529,8.64351,0.1
8.3433,8.28179,0.0
8.0692,9.23068,0.1
8.6621,8.46079,0.0
9.2941,8.15498,0.0
8.4978,8.40051,0.1
8.5811,9.06119,0.1
10.4645,8.83415,0.0
10.0347,8.18803,0.0
11.2942,10.9597,1.2
9.9039,8.48896,0.0
8.395,10.03871,0.5
8.4604,9.00383,0.3
8.4047,8.88931,0.0
8.6378,7.9336,0.0
10.0566,8.19158,0.0
9.7206,9.34364,0.2
8.764,8.9731,0.1
8.0826,9.10624,0.0
8.2191,8.82445,0.1
8.6694,8.46668,0.1
8.2689,9.99411,0.5
8.1484,9.59022,0.1
8.224,9.41569,0.0
8.1067,8.83973,0.0
8.481,9.34672,0.0
8.3844,9.64403,0.1
9.7561,8.49253,0.0
8.2735,9.14627,0.2
8.0099,9.70361,0.2
8.0296,9.46871,0.3
8.2937,10.62642,0.6
9.9601,8.67468,0.0
8.1342,8.79295,0.0
10.1079,8.848,0.0
9.0742,9.02516,0.0
8.4271,9.44442,0.1
10.0579,8.0652,0.0
10.0052,8.19759,0.0
9.6323,8.36927,0.0
8.2623,10.09282,0.5
10.028,8.30509,0.0
10.0271,8.56773,0.0
9.9918,8.5973,0.0
8.075,9.96593,0.4
9.3133,7.09867,1.0
9.3182,9.11778,0.1
8.1041,8.671,0.0
8.7184,8.14836,0.0
8.3295,9.37618,0.1
8.2796,9.26921,0.0
9.3084,9.71262,0.1
8.9528,8.40922,0.0
9.257,8.80127,0.0
10.0277,9.84332,0.1
10.3772,8.81662,0.0
8.1964,8.84461,0.1
10.1038,10.00923,1.2
8.3533,8.64975,0.3
8.2233,8.17845,0.0
9.7396,9.81437,1.2
8.4348,9.51946,1.2
9.2518,8.38735,0.0
8.3678,8.85982,0.4
8.828,9.76764,1.2
11.6763,10.3278,1.2
9.0404,8.31258,0.0
8.7337,9.96327,1.2
11.2987,10.6977,1.2
9.8288,8.33284,0.0
9.6518,10.00046,1.2
11.6731,10.42042,1.2
10.4274,9.92613,1.2
9.9703,10.32327,1.2
10.1201,9.91308,1.2
8.3305,9.67704,1.1
9.6509,8.07425,0.0
11.646,10.79562,1.2
9.7346,9.71356,1.2
8.2386,9.57747,1.2
11.2005,10.46483,1.2
9.6144,8.33089,0.0
10.3495,10.03979,1.2
8.4716,7.86536,0.0
8.4788,8.96649,0.2
9.7965,10.16205,1.0
8.2417,8.14731,0.0
9.2963,9.77469,1.2
10.7141,10.09707,1.2
10.3613,10.45504,1.2
8.8771,9.54512,1.2
9.7842,8.03015,0.0
9.7034,8.05342,0.0
9.1457,8.40992,0.0
9.8787,8.01872,0.0
9.4651,8.0151,0.0
10.9957,10.3244,1.2
9.9507,10.0948,1.2
9.6814,8.06754,0.0
8.4955,8.11512,0.0
9.9775,8.7098,0.6
11.7181,10.66504,1.2
8.4681,8.13399,0.1
9.9311,10.24694,1.0
11.4735,10.32097,1.2
9.085,8.23733,0.0
8.1131,8.20134,0.0
9.74,9.989,1.1
11.6736,10.40672,1.2
11.9873,10.61267,1.2
8.364,8.36012,0.0
8.4225,7.99327,0.0
9.8858,8.22497,0.0
8.6476,8.35261,0.0
8.0193,9.32583,0.0
8.0049,8.34073,0.0
9.5144,8.77536,0.0
8.1037,8.45586,0.0
9.4408,8.46563,0.0
8.3043,8.38396,0.0
10.1104,8.24762,0.0
8.671,8.89905,0.1
10.018,8.07153,0.0
8.3037,8.98815,0.0
8.3657,9.90987,1.2
8.0003,8.43138,0.0
8.3137,9.15855,0.1
8.1335,7.25277,0.8
9.9612,8.35717,0.0
10.4798,10.03789,1.2
9.1634,8.65749,0.0
9.1033,8.71896,0.0
8.7195,8.05094,0.0
8.2516,8.14546,0.0
8.0488,8.01522,0.5
11.2357,10.44683,1.2
9.2102,8.56859,0.0
8.8762,8.42236,0.0
8.1597,8.73703,0.0
9.8666,8.30758,0.0
8.8048,8.71812,0.1
8.9318,8.75045,0.0
9.7808,8.74362,0.0
8.5117,10.33346,0.6
8.5223,11.07323,0.8
10.0594,8.0573,0.0
10.0401,8.01903,0.0
8.6591,9.70086,0.4
10.8466,9.63189,0.2
8.5804,9.3518,0.1
9.1221,10.26486,0.3
8.3195,8.42046,0.0
9.3448,8.77171,0.1
8.2132,9.50019,0.4
8.3088,9.54828,0.4
8.5066,8.7659,0.1
9.7951,9.14212,0.2
8.55,9.49094,0.5
8.5972,10.01195,0.3
8.0185,9.08661,0.1
8.163,8.84898,0.1
9.6201,8.79296,0.1
8.3648,10.30611,0.5
10.0114,9.92348,0.4
10.1731,8.80103,0.0
8.5454,8.82529,0.1
8.8069,8.38167,0.0
9.0344,8.05594,0.0
9.7964,8.58909,0.0
9.2609,8.55889,0.0
10.0747,8.23255,0.0
8.3305,8.30477,0.0
9.1375,8.99443,0.1
8.7751,10.42632,0.6
10.0489,8.13621,0.0
8.0861,8.81882,0.1
10.0906,10.5566,0.7
8.7634,8.68964,0.0
8.3363,9.05245,0.0
8.0672,8.13602,0.0
8.2009,9.76582,0.4
8.4355,9.50579,0.1
9.4373,9.02131,0.1
8.0855,11.09757,1.2
9.5979,10.25439,0.2
9.2673,8.18958,0.0
8.8056,8.09726,0.0
9.1459,8.55007,0.0
8.1799,8.56332,0.1
9.5922,9.14453,0.1
9.108,8.86647,0.0
10.0038,7.98369,0.0
9.78,9.50068,0.1
10.0515,8.00129,0.0
10.0253,8.15705,0.0
8.3223,8.75116,0.1
10.3929,8.67162,0.0
8.1181,8.3899,0.0
10.0464,8.11813,0.0
10.0934,8.61724,0.0
10.0694,8.96006,0.0
8.3255,8.39178,0.0
9.016,8.55064,0.0
9.7784,9.83194,0.1
9.3294,9.04425,0.1
10.3363,9.20721,0.2
10.4055,8.56756,0.0
9.1614,9.8759,0.1
9.135,8.88666,0.0
10.7301,9.34081,0.1
10.981,9.3118,0.1
8.0558,9.4003,0.1
10.0329,9.09269,0.0
11.8118,10.88419,0.9
9.402,8.26535,0.0
8.0297,8.25759,0.0
10.2084,9.89557,1.1
8.4486,8.43618,0.0
9.4805,7.99898,0.0
8.1558,8.1903,0.0
8.9734,8.6136,0.0
9.0827,8.15378,0.0
9.5798,8.61115,0.1
8.0825,8.1223,0.0
9.2366,8.55761,0.0
8.3,8.42944,0.0
9.2143,8.11763,0.0
10.0376,8.39808,0.0
8.2018,9.02769,0.0
9.9426,8.04591,0.0
9.3035,7.50452,0.0
9.4466,8.03763,0.0
8.0281,9.07878,0.3
10.1055,7.5544,0.5
8.06,8.51573,0.1
9.3612,8.46617,0.0
9.3594,8.36462,0.0
9.3599,8.59726,0.1
9.8651,8.07905,0.0
10.0335,8.06611,0.0
8.0645,8.94952,0.1
8.3592,9.8114,0.0
8.2879,8.33249,0.0
9.3259,8.23524,0.0
8.693,8.39546,0.1
8.1258,7.4267,0.0
10.1812,9.12768,0.3
9.5561,8.4613,0.0
9.9221,8.23715,0.0
8.9019,10.37661,0.8
9.6029,8.32982,0.0
10.0522,7.96977,0.0
10.0483,7.89276,0.0
8.7763,8.31863,0.0
8.6399,10.03894,0.3
9.8371,8.08603,0.0
9.731,8.25358,0.0
9.2766,8.36576,0.0
10.0627,8.03924,0.0
8.1791,8.35814,0.0
9.2955,8.16389,0.0
9.4984,8.47723,0.0
8.4955,8.53025,0.1
9.4011,7.33265,0.4
9.4074,8.3354,0.0
9.3906,9.03155,0.1
8.058,9.60475,0.0
8.6758,9.19397,0.0
8.6787,8.50193,0.0
8.6343,8.6506,0.0
8.1912,9.7,0.3
8.2184,8.17842,0.0
8.7528,8.34368,0.0
8.5405,8.30309,0.0
8.2628,8.0881,0.0
8.0875,8.18336,0.0
8.6578,8.3476,0.0
8.4003,8.83264,0.1
8.4991,8.24195,0.0
8.6995,8.89906,0.0
9.1103,9.90082,0.1
8.6609,9.15652,0.0
8.4833,8.66502,0.1
8.5824,8.58559,0.0
9.3597,8.71052,0.0
9.2538,9.04464,0.1
8.0784,8.1576,0.0
9.9723,7.93532,0.0
9.8324,8.57615,0.0
9.3084,9.09451,0.1
10.0082,8.12385,0.0
8.0149,8.99503,0.0
8.8627,9.35271,0.2
9.8615,8.78934,0.0
9.1867,8.84233,0.1
8.2548,10.01607,0.5
8.4561,8.94055,0.0
8.2944,8.70211,0.2
9.1762,8.86738,0.0
8.8519,8.83813,0.0
8.1939,8.41789,0.0
9.4362,8.89094,0.1
10.6146,8.83607,0.0
8.777,8.55374,0.0
8.0047,9.74849,0.4
9.0687,8.27388,0.0
10.3776,9.5516,0.0
10.0751,7.98167,0.0
8.0038,8.37129,0.0
11.7242,10.022,1.0
8.0287,8.27775,0.0
9.9096,8.85702,0.0
9.0094,9.6396,0.1
8.6178,8.19066,0.0
11.8445,9.27188,0.2
8.7183,8.31336,0.0
9.4271,8.62079,0.0
8.5696,8.32342,0.0
8.3206,8.17009,0.0
8.4994,8.38979,0.0
8.1337,8.74458,0.2
8.2211,8.77129,0.0
9.6958,8.36627,0.0
10.026,7.94957,0.0
9.9382,7.9507,0.0
8.2651,8.8268,0.1
9.8688,8.61219,0.0
8.7866,8.8331,0.1
9.3423,8.29419,0.0
8.0887,8.63657,0.1
8.3445,8.03813,0.0
9.2605,8.52086,0.0
9.808,8.24019,0.0
8.0353,8.06646,0.0
9.1253,8.9545,0.2
9.7189,8.59523,0.0
10.0271,8.09162,0.0
8.032,8.88108,0.1
8.5992,8.6202,0.0
8.6517,8.10342,0.0
9.1328,8.41322,0.1
10.2408,8.56271,0.0
8.1042,8.45874,0.1
9.322,8.44002,0.0
10.0143,8.44277,0.1
9.4522,8.43623,0.0
8.1047,8.81139,0.1
8.1138,8.64228,0.1
8.9789,8.20345,0.0
9.6371,8.28034,0.0
9.1875,8.56286,0.0
9.9973,8.06433,0.0
9.8176,8.05112,0.0
9.1354,8.79063,0.0
10.0003,8.49819,0.0
9.8439,8.46953,0.0
9.6237,8.38186,0.0
9.4069,8.09766,0.0
9.392,8.31634,0.0
9.3197,8.70639,0.0
8.5996,8.3656,0.0
9.6844,8.95364,0.0
9.2732,9.38306,0.1
10.0912,8.32899,0.0
9.1673,8.10666,0.0
10.7029,8.83599,0.2
9.9799,8.27887,0.0
10.0609,8.01984,0.0
8.8511,8.21276,0.0
8.3664,8.6102,0.0
9.7501,8.96425,0.0
8.1214,8.9575,0.1
8.548,8.32443,0.0
8.2837,8.63246,0.1
8.2545,8.65433,0.0
9.7716,9.15738,0.1
9.9538,8.38374,0.0
8.0257,8.48475,0.0
9.7737,8.76626,0.1
8.279,8.4198,0.0
8.6401,9.08586,0.1
9.6524,8.86138,0.0
8.4791,8.88484,0.2
8.4289,9.94643,0.5
8.391,8.37239,0.0
8.6319,8.37564,0.0
10.3661,10.06413,0.1
9.1691,8.6199,0.0
8.1236,9.55032,0.4
8.9042,8.91682,0.0
9.8201,8.48342,0.4
8.2269,9.08343,0.0
9.9997,8.39991,0.0
8.4377,10.52669,1.2
9.9466,8.5489,0.0
8.1421,8.94754,0.1
9.665,8.59679,0.0
9.8622,8.57329,0.0
9.0978,8.61946,0.0
10.0221,8.42008,0.0
8.2739,8.6131,0.0
9.993,8.1921,0.0
8.0207,8.44189,0.0
10.7119,8.89545,0.1
8.3873,8.96512,0.1
8.5189,9.01268,0.0
9.9953,8.09996,0.0
8.4673,9.11899,0.0
10.1109,11.45224,0.8
8.5899,8.77504,0.0
11.9188,10.42619,0.5
8.2653,9.42101,0.3
8.6363,8.62343,0.1
10.4282,9.76692,0.1
8.3888,8.88759,0.0
8.0056,9.54904,0.1
8.9578,9.71086,0.1
8.5114,8.43672,0.0
8.1787,8.76107,0.1
10.6615,8.62162,0.0
8.4397,9.4284,0.0
8.6204,9.60854,0.1
8.071,9.35821,0.1
10.2673,8.40615,0.0
10.0459,8.54121,0.0
8.1518,9.21559,0.2
9.8653,8.9268,0.1
8.1077,9.00107,0.0
10.0002,8.04028,0.0
10.0443,8.01071,0.0
8.8041,9.2628,0.2
9.3244,8.24607,0.0
8.4884,8.69248,0.0
8.2156,8.85656,0.1
9.2322,8.73734,0.1
9.7182,8.76454,0.0
8.0316,10.25722,0.5
10.0985,8.70324,0.0
8.5275,8.85233,0.0
9.3631,8.66682,0.0
8.2744,8.8072,0.1
11.9354,9.6538,0.3
10.0228,8.09689,0.0
10.0565,8.13384,0.0
10.5827,9.05633,0.0
10.0813,9.027,0.0
9.1483,8.43706,0.1
8.7102,8.26746,0.0
9.2721,8.65502,0.0
8.0739,8.6342,0.1
8.229,8.63912,0.0
8.495,8.55915,0.0
9.7954,8.70719,0.0
10.417,10.32849,1.2
10.0572,7.91939,0.0
9.9448,8.0414,0.0
9.2208,9.99731,1.2
10.0677,7.97135,0.0
9.5806,8.37641,0.0
8.0808,8.11397,0.0
9.9288,8.51967,0.0
9.4987,8.09027,0.0
8.1551,7.48741,0.4
9.6829,8.19032,0.0
9.263,8.12324,0.0
8.2181,8.21952,0.0
9.6655,8.51157,0.0
9.4368,8.03397,0.4
9.6879,8.67939,0.0
9.8079,8.04665,0.0
11.4508,8.57105,0.0
8.3326,8.40919,0.0
10.0662,8.01859,0.0
8.617,8.07716,0.0
9.7937,8.18126,0.0
8.4887,8.06399,0.0
10.0431,8.1587,0.0
9.9513,8.01943,0.0
9.9731,7.98772,0.0
10.5416,10.73416,1.2
11.5261,10.46961,1.2
10.1707,8.55365,0.0
10.1556,10.20553,1.0
8.3507,8.57332,0.1
9.6967,8.44106,0.0
9.5998,7.97665,0.0
9.0705,8.25617,0.0
8.418,8.41298,0.0
8.1632,9.00751,0.2
8.4879,8.58217,0.1
8.0399,9.75395,0.6
9.691,8.00307,0.0
8.8141,8.6723,0.1
10.0047,8.19295,0.0
9.9596,9.92905,1.2
8.0607,8.61676,0.1
9.7794,8.4548,0.0
9.3703,6.83436,0.8
11.8183,9.05467,0.1
9.9636,8.03883,0.0
9.5115,8.31741,0.0
8.7244,8.35663,0.0
9.9133,8.36627,0.0
8.4077,10.03847,0.0
10.0266,7.89829,0.0
8.0975,8.40792,0.1
9.2036,8.19061,0.0
9.9844,8.14552,0.0
9.3879,8.803,0.0
