id,ra,dec,z_phot,log_Mstar,sfr,dust
93273,214.9015,52.896236,5.5504197551062155,6.513055299219895,-1.1094585027422346,-1.6235937593993799
93280,214.86665,52.891876,4.6397887103627165,7.007529830275841,-0.3332788869948825,-1.5159448060081853
93284,214.96889,52.944065,7.919157867851098,6.978401774396865,-0.358939424785023,-1.1737481451687084
93287,215.01547,52.97685,4.790247854253668,6.864500495928929,-1.1363375281440762,-1.6341031757283413
93296,214.83739,52.850105,5.575549023611426,6.778370027623127,-0.9494437369530825,-1.409956664574524
93300,214.76108,52.79596,4.858167354947873,7.071775988878614,-1.3964329425077255,-1.2070604637130358
93303,214.8698,52.873688,5.7171306751468105,6.24868529470058,-1.5633274544206637,-1.7577707409391254
93309,214.89742,52.893265,7.033246352591107,7.189672326427983,-1.6764077923378022,-1.2906271882461922
93312,214.7666,52.79881,4.655163359062986,7.753327144702641,-32.53791414075562,-2.4896222698923185
93320,214.92943,52.934994,4.5213623122172795,7.152656502760979,-0.18815221450974426,-1.4989198004416067
93321,214.89207,52.889965,4.264736245698311,6.023994937522244,-1.7880178115990009,-2.6665288257611617
93324,214.84882,52.858093,10.710505149493263,8.271251792259024,-4.460568965383501,-1.8714408641273326
93333,214.73112,52.7736,4.328092546246361,6.081973745949927,-1.645840018626282,-1.813510195988616
93339,214.8408,52.852974,5.822603903316874,7.318698392782168,-2.2549679629789643,-1.4141763108191632
93349,215.01096,52.973633,4.7016455882624015,7.386657902010259,-2.2600063766039002,-1.39143796751067
93353,214.90396,52.918358,4.2744195365488205,7.370583190892235,-2.887935449571069,-2.739205194213944
93359,214.69705,52.749744,9.150925928528236,6.729936946855271,-1.1455733909186625,-1.7307900813446486
93377,214.79195,52.83855,4.670599097800228,7.085631756008254,-28.866238379084,-1.9919531864920184
93379,214.83374,52.846935,4.901317522704662,7.727297148076672,-1.8232042826687558,-1.281451556331111
93388,214.77625,52.827087,5.624351002145419,6.696217587857983,-0.9231043328221469,-1.580172741833914
93389,214.95491,52.933735,6.461187914996719,7.474152835430597,-2.8157841115970395,-1.3374022299554933
93393,214.92326,52.913048,4.148262578959539,6.107930994862853,-1.7968145063392098,-1.9380758245828544
93398,214.80472,52.827103,5.050188055440862,6.76141444465664,-0.5793942726140838,-1.4389532867245243
93403,214.97488,52.94794,8.363946371996677,7.193828003674482,-3.394830972579783,-1.7219524226042497
93404,214.87587,52.876926,9.814625824473882,6.803999115300006,-0.5333420838818818,-1.229180453509231
93414,214.81047,52.83112,7.964383379165507,6.606231873075651,-1.0479940070180949,-1.6507195868688753
93418,214.71928,52.763737,9.19489464025565,7.2118622146990585,-3.078074732328578,-1.592620449502952
93424,214.72108,52.76711,10.827101526528333,7.4772491457500285,-4.246187255054433,-1.5143410421525618
93428,214.99469,52.96188,4.663072403198337,8.110855767606747,-27.841014367485506,-0.960030545986347
93449,214.81464,52.85584,4.69978041478064,6.819046116117813,-3.0904457205711693,-1.887990985460593
93450,214.93817,52.941505,4.2034355881153385,7.0877449670671515,-20.188408948144144,-2.110549647280654
93456,214.77974,52.85107,4.674641396471177,6.687906597029744,-29.26396353806251,-2.391773964075941
93457,214.70006,52.752113,4.837743825680843,7.507813886447879,-2.516666762338581,-1.3829435532292673
93473,214.87924,52.879898,5.377638059504463,7.3927903960599926,-0.3350233685162163,-1.2632014155941458
93474,214.8253,52.8622,4.097442843610864,7.502801533415665,-24.110547227519994,-1.6570008581491584
93475,214.75977,52.793682,4.88036757013213,6.881440083356889,-3.7072188928973757,-1.8991009795087268
93495,214.92494,52.91226,4.3474245606822945,6.665061338533572,-1.3357766855394326,-1.7346852577879441
93498,215.01172,52.973648,4.9190673163092455,6.587541147739571,-1.8806677836467691,-1.7144049975801692
93503,214.79776,52.821796,6.691328500207626,6.328789685872438,-1.0120190313982849,-1.380244112095189
93505,215.01875,52.978603,6.0636401605343435,6.308802077245395,-1.3454238028483507,-1.8568318191497855
93506,214.71555,52.7624,4.189485157042657,6.445536400242213,-1.282277364333996,-1.4279860838047678
93510,214.80211,52.824505,4.819853198537665,6.37899922870168,-1.6218387953713245,-1.7034832950969139
93522,214.79968,52.823135,4.875352789655441,7.763421363401166,-1.7753356595243446,-0.9926981489737723
93528,214.85408,52.861797,5.211790588026351,7.066104905093372,-0.6617088594828368,-1.5245461704106158
93529,214.76384,52.796833,6.628065748090848,6.020975059798674,-1.319833657472049,-2.0586825686034067
93538,214.87233,52.8748,4.668115406616722,6.421896485779036,-3.759894127355155,-2.3811785427776164
93540,214.89777,52.892895,6.539793208333653,6.863622929379419,-0.47718578789130406,-1.6554451021105883
93556,215.03119,52.98731,10.713828440009067,7.103904292935399,-3.8200746336842593,-1.8866625246044655
93572,214.99387,52.98155,6.993982226372888,7.8583502322375685,0.13053646766135907,-1.2831838577729289
93579,214.81706,52.834805,4.858416158138007,6.048550726389584,-3.5251156293715487,-2.77202453909668
93598,214.98639,52.955425,6.66278688365566,7.133786485236642,-2.4167149455087853,-1.657410459810579
93602,215.01398,52.97466,5.180585841580506,6.600025849420345,-0.7453871840196714,-1.5631950623638313
93607,215.01833,52.978012,6.702017884894509,6.034635446962229,-1.5913106222314302,-2.04035950411791
93609,214.9855,52.954803,4.857451379959844,6.926590209574957,-3.630770200888586,-2.6889254483699747
93613,214.82222,52.860416,4.188284813777077,6.146982437296032,-1.5808313272801777,-1.6670047669681423
93620,214.91667,52.926006,6.721087848127842,6.1399759963293565,-1.2008327209413667,-2.314182327544859
93635,214.97339,52.94594,4.7887379131758125,6.116807809354973,-2.173006370752582,-1.999967858074267
93638,214.88287,52.881924,4.8421571818765,6.677731477942558,-1.0411231366366573,-1.7653405856685338
93640,214.91383,52.925446,6.6652334893521346,7.531796422634496,-5.2000243350080275,-1.3654115248607321
93641,214.95457,52.95356,8.859337767711384,7.235290564835195,-0.9052063118727628,-1.48361978907425
93643,214.88635,52.88349,4.248707864639838,6.46457769902256,-1.825236481084995,-1.7069213990320047
93644,214.89673,52.934566,6.632677230520214,7.117692319017397,-2.743658097945306,-1.706445329544413
93663,214.70251,52.752766,4.348013512495006,7.106310466651303,-2.7052640858366934,-1.826832217840305
93664,214.84822,52.856735,4.942082617391944,6.930902273285422,-1.0699357507875826,-1.5159626162715525
93668,214.96147,52.937508,7.455675656270069,8.00532711202489,0.008924658175991324,-0.8855303881720444
93673,214.91205,52.924988,10.539294993665726,9.757642799203643,2.4168340819329184,
93681,214.92848,52.914246,4.181218035315988,7.640382838037292,-1.2256972807284936,-1.419578202588203
93711,214.96411,52.961502,4.878308781811666,7.082779802223347,-3.20715714480429,-1.7629885988984593
93727,214.8903,52.88698,4.760134620617115,7.135145741112817,-22.30957530461523,-2.01693841407442
93730,214.76302,52.79634,4.872051857775648,6.612607260966548,-1.677206919141007,-1.723272523939794
93731,214.7567,52.791523,5.058045787430614,6.532420793441646,-0.8095254634265308,-1.5726983793928588
93734,215.04793,52.998417,4.675487209233846,6.347262232275248,-1.511477538331177,-1.5092837016988851
93737,214.77284,52.825764,4.146176591001806,6.658944700272201,-0.6830015565959753,-1.4238503491145926
93759,215.01357,52.973946,11.091514850631617,7.394888149322479,-1.5224965767312177,-1.4292710990827806
93762,214.92233,52.932007,4.665117994125977,6.843267344439283,-0.7920447638862806,
93768,214.90935,52.922825,6.489125370204217,8.126938223941393,-0.10729106942600777,-1.097838353946297
93778,214.75659,52.791496,6.783851183969954,7.097194488983204,-3.491464487271061,-1.6595474065514622
93784,214.82176,52.836266,6.603702362066454,6.983735325911258,-0.3616777075287583,-1.8150734103907094
93785,214.85135,52.881214,4.859948196356252,6.266152968910316,-1.071188230271571,-1.7987683312293856
93797,214.90001,52.893612,6.606376964694112,6.728825877585999,-4.994610523218462,-1.905845112711384
93798,214.96158,52.936497,5.302657647783368,8.003399812570414,-0.7424177439701738,0.06830917418407671
93805,215.03891,52.991917,10.760745337663273,6.756716453449376,-0.5806247457325125,-1.1671445606458728
93817,214.96577,52.94021,5.5664679153976815,6.309020181779345,-1.0363928516606717,-1.795399824465226
93824,214.99126,52.95822,8.107746121632903,7.276142198308193,-0.06580405855998407,-1.2610391042405982
93826,214.93575,52.918877,8.825882331246044,6.573713333824756,-0.7636278653571321,-1.5213103487255277
93831,214.96855,52.941998,5.166240292503258,6.085272387831777,-1.537241414130352,-1.9068408607339271
93832,214.94664,52.92669,6.131756820629946,7.5787325677995065,0.2333195343594898,-1.2992116180540623
93835,214.90971,52.92269,6.553194714203109,6.840315779396801,-0.49702541978508696,-1.24894748432683
93844,214.78944,52.837723,4.877042769585588,6.914083148216746,-1.6532388119630026,-1.4647772770745493
93845,214.97043,52.94437,4.836035781412182,7.653928630041189,-26.128464246308187,-1.465925758871689
93864,214.85861,52.886898,6.972225556803011,7.524876629098889,0.1875354299170012,-1.2960265029168183
93869,214.94672,52.926456,4.692343584488166,7.9264798800900484,-19.349674035121247,-0.832066621695732
93875,214.89575,52.890533,7.802227834263235,7.3930306927651595,-0.23122069964383618,-1.276964520801282
93878,214.82466,52.83937,4.136920900931363,7.715623930173745,0.061398050079999315,-0.5886511238636944
93919,214.79468,52.818184,7.897350253320113,7.044701053407995,-3.8792778732116617,-1.8802890508303256
93924,214.88802,52.8827,4.274945951011205,9.01911872293195,1.0665586654461132,0.5942918061756228
93925,214.85533,52.86127,4.84036544665154,6.473361281026911,-1.4349076231695905,-1.8209407484503486
93928,214.70265,52.75185,9.286684194399605,6.84229351363507,-3.4476434333925665,-2.4853116590912694
93930,214.90428,52.91907,5.978511959105189,6.291045479894749,-1.3349005892989103,-1.9387584214775706
93933,214.86191,52.86609,4.839299475026012,6.3581193339494195,-1.271322688628117,-1.439754869344792
93936,214.97374,52.967777,5.808252782854595,6.998296103770643,-0.34251261350008055,-1.1928034121789017
93939,214.7563,52.7899,5.2840139881263175,7.508694494377349,-0.21911927019886013,-1.0182483619739524
93943,214.9369,52.91852,4.865956526775647,6.9285561330769685,-0.41685690036304796,-1.423440567862563
93950,214.99144,52.95806,4.878726152329264,6.539690268983329,-1.750123911124226,-1.760412213658197
93958,214.79086,52.814487,9.640188922043995,9.424527929139998,2.0871867299581104,-0.06640162580935134
93973,214.9397,52.92091,4.174225568132336,6.430023375273351,-1.2977903893028575,-1.3222657243140712
93983,214.98697,52.954605,4.919105907110467,6.849031952170268,-2.5343220872050667,-1.5993930704246657
93995,214.7612,52.79372,5.026231441245721,6.803388322839692,-3.4865486241879444,-1.8862789310650956
94014,214.90392,52.89569,10.607407356819353,7.437907790607765,-2.852029156419872,-1.4769202159084567
94021,214.86101,52.88842,6.417848453250788,6.5262001312663775,-0.8146085860043459,-2.1212174051370716
94032,214.94884,52.92749,4.597646599389976,6.495831622141642,-3.6859589909925496,-2.4680710498729783
94039,214.94823,52.98039,5.634878632473716,7.567566314390384,0.22562005752220746,-1.249447460696595
94040,214.8967,52.89054,4.8998629525150665,6.286323515274765,-1.8458719219837392,-1.8422678462697966
94053,214.76247,52.842754,6.473879672434993,8.339876381349413,-0.938358673264081,-0.789183423302068
94058,214.73018,52.771618,10.674267322231472,6.18806655972741,-1.1527421575433134,-2.028545301984481
94061,214.79495,52.817207,7.699503126405644,7.8385404548224304,0.501199255640543,-0.39023006864053883
94081,214.89336,52.935184,6.705030962473799,7.299792916126946,-3.6241860104927115,-1.4886805403554262
94090,215.044,52.994583,4.347166426109448,6.9791427372682175,-3.2026478758659738,-3.1299384306640365
94100,214.81168,52.82917,5.2620169691923575,6.4072403003679375,-1.3205734642082716,-1.7432650967425025
94102,215.01395,52.97333,4.1487161773226715,6.32235694402977,-1.0149842551521182,-1.777300301055614
94120,214.76208,52.794254,6.661530919668438,6.658083882662816,-1.342754141410189,-1.6470787705448138
94122,214.87587,52.87503,4.837176682485176,7.108587757267122,-0.8922502668058833,-1.3222712472543559
94130,214.82597,52.839436,5.716757279525691,9.331584851436263,0.34806020414535477,-0.2869877817436914
94143,214.84167,52.871265,4.949048659783724,6.1254943111181595,-1.2164519457500171,-1.9967195326486205
94156,214.81544,52.832127,4.36879020155516,6.437742539887838,-1.563095484185167,-1.7932221612194783
94171,214.93889,52.920216,5.585944402663979,6.304175974763872,-1.0412370586761448,-1.8560926081351705
94174,215.04369,52.994965,4.08624812927615,6.314169202235498,-1.3100821901734971,-1.6581911836413314
94189,214.737,52.83216,4.897416554191951,7.350083216029496,-2.4359767042076625,-1.4050349880092816
94202,214.98434,52.95201,4.673722185618948,7.387403347108658,0.04659462983793443,-0.8304518668149838
94221,214.89177,52.886024,6.769012794364816,7.161953320831552,-0.1788553964391716,-1.1765722827598348
94225,214.75912,52.84842,6.04693823864827,7.622963636688653,0.28215491941793014,-0.859531888560713
94227,214.77087,52.85681,5.961365392441448,8.00314873530381,-0.12904670195469412,-0.87259001838046
94231,214.96048,52.935696,4.584178899796059,6.802621114354272,-26.979771761995103,-2.157113226387675
94235,215.01959,52.97679,6.723435896038835,7.623235224394161,-2.9273147635167724,-2.044458946468518
94251,214.77884,52.853565,8.088607675144102,6.389134786875473,-1.2301871338046564,-1.7209943739379354
94273,215.03433,52.98707,5.90015544841066,6.7976313234866295,-0.9301824410895797,-1.319634395254679
94296,214.87553,52.874634,4.652548372518121,7.503714063844837,-21.94100698188321,-1.6457610679790924
94302,214.75467,52.84216,4.779699003833884,6.31217570520915,-2.122887861161289,-2.1461072053018024
94303,214.9091,52.898438,6.769542855968261,6.531983782448326,-0.8099624744198508,-1.5222884897834965
94315,214.77321,52.858322,4.854394311068469,8.292209453576943,0.41669911580300917,-0.2277343487890397
94319,214.80511,52.87988,6.593523517914429,6.780348643814979,-2.642617488544552,-2.105635309010349
94323,214.85567,52.914074,4.945867621900842,6.8384983498719585,-0.5069146835680577,-1.4735486683932506
94363,214.73593,52.831684,4.315425080974943,6.196000107043343,-1.5318136575328665,-1.5415538291192603
94384,214.815,52.886932,6.687609759513003,6.795499284228313,-3.7550507036826204,-2.9707320026056627
94390,214.74423,52.83733,5.900639113503708,6.0310614446056245,-2.2560515051524606,-2.732584510406484
94413,214.8997,52.893036,5.281558641006928,6.763457431061205,-0.9643563335150042,-1.4275688763573728
94416,214.90413,52.894882,7.889882755041091,6.870365356541136,-0.4715809003270406,-1.2652082652645045
94419,214.73833,52.833065,4.887676090246704,7.4388591413835945,-5.292961616258929,-1.628727602684863
94421,214.7709,52.855694,5.798386709182909,6.5611529213342115,-0.7761882778476763,-1.5355748626487595
94460,214.76607,52.85199,9.195400536773272,6.964120703163333,-5.234356003404521,-2.248979572065561
94475,214.76822,52.843983,5.062262035599936,6.965824815220123,-2.0921411007476456,-1.5025655301759868
