unique_id,ra,dec,z_spec,z_phot,z_spec_flag,field,MUV,MUV_err,log_Mstar,log_Mh,t_cosmic,gamma_t,t_eff,response_z,n_ml,ml_bias,log_Mstar_true
goods-s-mediumjwst_6700,53.1084223,-27.9002387,2.8424202803431884,2.95673,A,GS,,,,,2.2754680378642305,,,,,,
goods-n-mediumjwst_6739,189.09810936015214,62.245575857937176,1.4339926401815384,1.50031,A,GN,,,,,4.435857781431435,,,,,,
goods-n-mediumjwst_6759,189.15363654916518,62.245478554239256,4.884225144648443,4.81921,A,GN,-18.7607243193531,0.24725089429253977,8.404289727741238,9.904289727741238,1.205355583934339,0.6246277526435127,0.7528985495292151,2328712.496919275,0.7193411310313325,0.7193411310313325,8.547354834312076
goods-s-mediumhst_6782,53.1247316,-27.7894703,1.613699,1.72,B,GS,,,,,4.003934891295861,,,,,,
goods-s-mediumhst_6821,53.160438,-27.7904391,1.6106423851127374,1.61177,A,GS,,,,,4.010706031262159,,,,,,
goods-s-mediumhst_6838,53.1195326,-27.7904131,1.806029538962424,2.2,A,GS,,,,,3.612376847303006,,,,,,
goods-s-mediumhst_6844,53.1369324,-27.79075,1.728903678306689,2.38697,A,GS,,,,,3.761610176390308,,,,,,
goods-s-mediumhst_7028,53.1320443,-27.7931926,2.325756156688883,2.35,A,GS,,,,,2.8167500508027308,,,,,,
goods-s-mediumhst_7091,53.1724358,-27.7939834,2.806912312171939,3.19,A,GS,,,,,2.3069966211245965,,,,,,
goods-s-mediumhst_7165,53.1327653,-27.7951132,3.17498555191707,3.17891,A,GS,-18.93065636944823,0.1933142154188232,8.472262547779291,9.972262547779291,2.011633435365497,0.6739626890865924,1.3557658795554304,1961547.0131115317,0.7586563515070575,0.7586563515070575,8.592217449671377
goods-n-mediumjwst_7212,189.15226903815923,62.24679937352848,1.3821447844340038,0.75159,A,GN,,,,,4.574540321241868,,,,,,
goods-s-mediumjwst_7212,53.0598871,-27.8993859,3.6122839015537833,3.37098,A,GS,-17.57823408702567,0.6040234524065742,7.931293634810268,9.431293634810267,1.7343804096039195,0.6533632126729989,1.1331803564159286,2061717.9350415436,0.7423492509427555,0.7423492509427555,8.060685360162049
goods-s-deepjwst_7230,53.1188682,-27.8993756,6.580545817037059,6.77407,A,GS,-17.43878173545023,0.08325598713811644,7.875512694180092,9.375512694180092,0.8245964751177942,0.5789506153204241,0.47740063666049976,2643147.9385349117,0.6821015931482609,0.6821015931482609,8.041663630289333
goods-s-mediumhst_7236,53.1521909,-27.7612526,2.5724333608121723,2.671,A,GS,,,,,2.534586011048542,,,,,,
goods-s-mediumhst_7260,53.1630924,-27.785672,2.5440739489505573,2.54397,A,GS,,,,,2.564611463161558,,,,,,
goods-s-deephst_7304,53.160826417269405,-27.804554325658433,4.491009,4.6139,B,GS,-18.474904883407984,0.37131996374824894,8.289961953363193,9.789961953363193,1.3367636299470045,0.6327636499022432,0.8458554335418381,2249558.5999035453,0.7258870787183906,0.7258870787183906,8.429092887626995
goods-n-mediumjwst_7351,189.1081829353685,62.24714628240812,6.046196248447795,6.0452,A,GN,-18.741343025817564,0.1684134668479942,8.396537210327025,9.896537210327025,0.9201447827088625,0.5973650384404693,0.5496623234936768,2548288.5359726218,0.6972168284441493,0.6972168284441493,8.553169349370092
goods-s-mediumhst_7368,53.1427532,-27.7842763,2.940508,3.07,B,GS,,,,,2.1919670297714573,,,,,,
goods-s-mediumhst_7408,53.167707,-27.7600078,2.315212197612979,2.365,A,GS,,,,,2.82994957412048,,,,,,
goods-n-mediumjwst_7424,189.2329047564222,62.247381435674896,6.995562934414712,7.11414,A,GN,-18.963035216857172,0.1375417235850538,8.485214086742868,9.985214086742868,0.7612129418846638,0.5795288061361874,0.4411448274258342,2714536.9403190296,0.6825783662410253,0.6825783662410253,8.651061567187933
goods-s-mediumhst_7481,53.1674825,-27.7819057,2.0693285089284617,2.06948,A,GS,,,,,3.1690654911444476,,,,,,
goods-n-mediumjwst_7488,189.2587786687946,62.24756641020722,3.574581364903092,0.33439,A,GN,-18.75179999631702,0.2153541079976602,8.400719998526807,9.900719998526807,1.7557288168469423,0.6603192181531947,1.1593414796294066,2053274.0162712552,0.7478728306850179,0.7478728306850179,8.526892242409804
goods-s-deepjwst_7496,53.0670414,-27.8989151,2.493465347981974,2.53287,A,GS,,,,,2.619668039603368,,,,,,
goods-s-deephst_7507,53.155483209045514,-27.80388480640391,4.044321659026741,4.1879,A,GS,-18.652493340598316,0.0684123729407009,8.360997336239326,9.860997336239326,1.517481761021942,0.6460423861499117,0.9803575378295855,2156118.4663554654,0.7365168868111751,0.7365168868111751,8.493814627470949
goods-s-mediumhst_7511,53.1560982,-27.7617165,2.0787593266521904,2.07915,A,GS,,,,,3.1548537529580485,,,,,,
goods-s-mediumhst_7544,53.1581308,-27.7621494,2.326816840128399,2.37,A,GS,,,,,2.8154278188791397,,,,,,
goods-s-deepjwst_7575,53.0726601,-27.8988293,4.260373291011971,4.31649,A,GS,-17.334532517053372,0.4275121750559663,7.833813006821348,9.333813006821348,1.425324340806166,0.6339460559279775,0.9035787442722133,2201808.353376068,0.7268363067790005,0.7268363067790005,7.9723763938541
goods-s-deepjwst_7586,53.0568537,-27.8987295,2.803788518708659,2.70897,A,GS,,,,,2.309804769598783,,,,,,
goods-n-mediumjwst_7603,189.0984092436315,62.247826743612194,2.486362838783921,2.93211,A,GN,,,,,2.627550220178836,,,,,,
goods-n-mediumjwst_7604,189.2351267006241,62.247880721981176,2.955600689043583,2.65504,A,GN,,,,,2.1795674831902567,,,,,,
goods-s-deephst_7624,53.15160663609955,-27.803387477013267,4.842175696374316,2.7058,A,GS,-17.917850535649947,0.0968510685367363,8.067140214259979,9.567140214259979,1.218363850975775,0.6207518947226399,0.7563016689547845,2320376.9352798196,0.7162137223925394,0.7162137223925394,8.21209757658121
goods-s-deephst_7629,53.169834992155266,-27.803438053447383,3.440086,3.4252,B,GS,-17.622826077029174,0.14478483946059484,7.949130430811669,9.44913043081167,1.8355455348423204,0.6587757457265419,1.2092128785307736,2022865.1110738947,0.7466487131076142,0.7466487131076142,8.076014109909718
goods-n-mediumjwst_7675,189.0963001385882,62.2479736656078,7.086474254031379,7.09617,A,GN,-17.955603596317882,0.44546534290481254,8.082241438527152,9.582241438527152,0.7484051322742065,0.5708311770015388,0.42721298253007767,2729925.763187585,0.675391171570033,0.675391171570033,8.252686059105873
goods-s-deepjwst_7706,53.0708903,-27.8986028,3.5478049505256672,3.40902,A,GS,-18.541185359573326,0.24800052058068722,8.31647414382933,9.81647414382933,1.7711560421359973,0.659746769756797,1.1685144775344578,2047255.9787199195,0.7474189259693343,0.7474189259693343,8.442910053071959
goods-n-mediumjwst_7732,189.23680709932202,62.24825078060345,3.1900764116825355,3.39546,A,GN,-16.85591144831309,,7.6423645793252355,9.142364579325235,2.000871235691981,0.6646151304726958,1.32980929736849,1965088.9091862037,0.7512753800632173,0.7512753800632173,7.766565422453914
goods-s-deephst_7762,53.113325898929595,-27.802989822512597,4.148874854642882,4.2635,A,GS,-18.871696335230947,0.023187465587419354,8.448678534092378,9.948678534092378,1.471688287800854,0.6447341866292909,0.9488477512071374,2178348.701663459,0.7354725857218647,0.7354725857218647,8.582112044780846
goods-s-deephst_7809,53.129724410980316,-27.802735441912834,3.576676297232761,3.6231,A,GS,-18.589778734545582,0.08030272501783031,8.335911493818232,9.835911493818232,1.7545312073244925,0.6591799743903028,1.1565518363111462,2053744.1115021394,0.746969387220191,0.746969387220191,8.462608690173884
goods-s-deephst_7892,53.1500281952735,-27.802502900794497,4.227397782428932,4.3286,A,GS,-18.35172945578736,0.036986806268387795,8.240691782314943,9.740691782314943,1.438781435056628,0.639115979075728,0.9195482055421977,2194896.306499809,0.7309804687533011,0.7309804687533011,8.376786009223
goods-s-deepjwst_7919,53.0777677,-27.8982805,2.697420070514224,2.72537,A,GS,,,,,2.4088958311577366,,,,,,
goods-n-mediumjwst_7923,189.16245680722005,62.24880326410312,1.478225697167838,1.65275,A,GN,,,,,4.322803393523212,,,,,,
goods-s-deephst_7938,53.162679416861685,-27.80236896618757,4.804261673409858,4.8295,A,GS,-19.258992084817336,0.041896852623599656,8.603596833926934,10.103596833926934,1.2302938399560066,0.6310265785080666,0.7763481123869898,2312835.393670402,0.7244916030690585,0.7244916030690585,8.743563477607534
goods-s-deephst_8013,53.16446440268377,-27.802180181304443,8.471713053815485,9.005,A,GS,-17.59180998009571,0.5744525569714387,7.936723992038283,9.436723992038283,0.590235248370574,0.5434434476965657,0.3207594783265435,2954510.238668391,0.6525413690594579,0.6525413690594579,8.122115942258269
goods-s-deepjwst_8036,53.1195752,-27.8981452,4.623430390752617,4.56105,A,GS,-18.20168815662442,0.07218847700960218,8.180675262649768,9.680675262649768,1.2899581607590533,0.6277378452756575,0.8097555563306383,2276522.2265810654,0.7218464394539201,0.7218464394539201,8.322230444014938
goods-s-deephst_8073,53.15119450422578,-27.801949048682946,4.389547,4.3917,B,GS,-17.912488395920377,0.18783774444059986,8.06499535836815,9.56499535836815,1.3745663753724187,0.6325366688927068,0.8694636362499917,2228678.199112649,0.7257047989459803,0.7257047989459803,8.2042353633714
goods-s-deephst_8083,53.13284313101842,-27.80185787562137,4.646737969637269,4.7527,A,GS,-18.518009588949877,0.030946208324337476,8.30720383557995,9.80720383557995,1.282001118670078,0.6289713292957859,0.8063419477686035,2281235.128788286,0.7228390300532859,0.7228390300532859,8.448162241111177
goods-s-deephst_8102,53.16344266250435,-27.801824753453527,2.8402090846024954,3.0189,A,GS,,,,,2.277410637169714,,,,,,
goods-s-deephst_8113,53.12299666379905,-27.801755990502976,4.903180542020124,4.9062,A,GS,-18.099844290780556,0.1009899216396466,8.139937716312222,9.639937716312222,1.1995668097066885,0.620071608159625,0.7438173207897373,2332460.329250156,0.7156641993134967,0.7156641993134967,8.285228423884476
goods-n-mediumjwst_8239,189.2489154588291,62.24974103232486,6.654861761969558,6.63927,A,GN,-17.862235136004617,1.169819880336176,8.044894054401846,9.544894054401846,0.8126149268537226,0.5791141945908523,0.47059683887739795,2656072.401089839,0.6822364942345032,0.6822364942345032,8.21095910740324
goods-n-mediumjwst_8299,189.2294424733133,62.24992547644085,3.42479991775353,3.09896,A,GN,-18.384125409989274,0.17574602888165636,8.253650163995708,9.753650163995708,1.8449965877113321,0.6625860065441641,1.2224689211392612,2019380.0049029042,0.7496690504954475,0.7496690504954475,8.378780582289913
goods-s-mediumhst_8308,53.153378,-27.7775725,1.4381414442689993,1.607,A,GS,,,,,4.425052950719768,,,,,,
goods-n-mediumjwst_8360,189.08429839578827,62.250025644294915,2.5790523928848694,2.48216,A,GN,,,,,2.527661293359163,,,,,,
goods-s-mediumjwst_8374,53.0709862,-27.8974657,3.4701538284046727,3.36772,A,GS,-18.23015397936419,0.24543386210720008,8.192061591745675,9.692061591745675,1.8171872926043002,0.6603833401972998,1.2000402140541158,2029702.8768412743,0.7479236668630006,0.7479236668630006,8.318204315741946
goods-n-mediumjwst_8403,189.09394801154806,62.25016442205175,2.4160136367493754,1.09011,A,GN,,,,,2.70777448352705,,,,,,
