id,ra,dec,z_spec,z_phot,z_16,z_84,log_Mstar,log_Mstar_16,log_Mstar_84,mwa,mwa_16,mwa_84,met,met_16,met_84,dust,dust_16,dust_84,sfr100,ssfr100,sfr10,ssfr10,chi2,use_phot,log_Mh,log_Mh_simple,t_cosmic,age_ratio,log_ssfr
71286,3.469380311843128,-30.310264361476737,,7.1006965193954,3.0995242107442604,16.18979585428418,8.225821724050384,7.602017575684273,8.92514707419615,0.1091529941871413,0.03505276145420208,0.47386945908909117,-0.7329033813171997,-1.3778005560549855,-0.12544144086375197,0.8125961095469731,0.3582015587396648,1.53496625934336,1.1229705605739193,7.879103867288973e-09,1.5123712088673882,1.0850981904458852e-08,9.377213273884156,1,9.743369070485652,10.225821724050384,0.7464338619107493,0.14623263996588712,-8.103523174340735
71295,3.4646119948366283,-30.310202479186913,,7.467731796190861,2.49740972526596,13.61470624013058,8.282423201034634,7.666850832693159,8.877231916274551,0.12325393875097929,0.04055091611756477,0.5460924918373545,-0.7115947377938295,-1.3924483460085013,-0.10480608218976761,0.7941640034299364,0.3157351842298493,1.5717536254357052,1.2184539197704274,7.2769492474040375e-09,1.7233443330153773,8.508225962944206e-09,4.361143197683337,1,9.787278931328554,10.282423201034634,0.698397708048776,0.17648101838039143,-8.138050654025811
71313,3.467605268654425,-30.31018648273886,,5.470680799185009,5.28693112814147,5.96536815478872,8.06142574213805,7.8444905964725,8.291080228472298,0.15976967131928055,0.07684707309107004,0.264316979416264,-1.0190082560039522,-1.4235476993561604,-0.5537158624531917,0.053535730374633106,0.018479681543724712,0.11665225853505996,0.7729765571524909,6.9272696889468575e-09,1.2312763300436596,9.994364279471571e-09,4.701845459605298,1,9.644034276392604,10.06142574213805,1.0454981349341486,0.1528167922837507,-8.159437904301734
71340,3.464917537309625,-30.309964395534966,,5.929891239947288,1.1618584994017054,10.264489878126282,8.586346004831267,7.282357432252995,9.176325977203149,0.1845758431365938,0.05495880906083434,1.1271991802070243,-0.6755261062030085,-1.4052662648674257,-0.07913894221615703,0.832245037256001,0.35429248591469453,1.5870660350949692,1.949426118802092,5.6988711631164935e-09,2.59464570211541,6.4787677040115605e-09,0.8115707896443944,1,10.198486043317029,10.586346004831267,0.9433959676149821,0.19565044739720863,-8.244211161201296
71347,3.516296750227104,-30.309928894936373,,6.379382174256808,2.137369357561852,14.904765565676035,8.204829152301267,7.5024872987935005,8.986295629543505,0.13714408552701635,0.04037461110457192,0.6809666597170937,-0.648695307457642,-1.3625809737157064,-0.10777819744606876,0.7425620020413133,0.24832495281064615,1.3908574646970049,0.9097936545580166,7.235414572961427e-09,1.2954442469116982,8.614270761365392e-09,0.8449259154642015,0,9.756342958818554,10.204829152301267,0.8585462932957446,0.15973988426477795,-8.1405365797362
71373,3.4663062594860516,-30.309810851985084,,9.495520275341775,2.4540450087673285,15.752757675995719,8.070895758811622,7.505969982280759,8.607341547489014,0.10317913192474848,0.03763458663851152,0.676942327703051,-0.7046732787571821,-1.386905626696588,-0.13963337667998083,0.5602437406070779,0.19318070043320526,1.3068705627055779,0.7952576454761195,7.84774926058854e-09,1.1056983957118691,9.672276071535707e-09,6.531581931410691,1,9.453209320925694,10.070895758811622,0.505881100541833,0.20395925409001567,-8.10525488132668
71418,3.5043009681232147,-30.309600475249802,,5.984439008698153,1.9640587996677985,12.5110376623862,8.028251455150437,7.283224883611971,8.805360898409871,0.1505544471838092,0.04535767668680465,0.8278523997490153,-0.703179023707461,-1.444268186877293,-0.12199504341423084,0.8371155473911033,0.385889403666685,1.6018483987351362,0.5984590448542886,6.662240770144968e-09,0.8533571783314249,7.942949039702433e-09,5.044248959805329,1,9.581854650230573,10.028251455150437,0.9323709031569954,0.161474845122294,-8.176379676169628
71456,3.496384561346317,-30.309435211253138,,4.833962601363386,2.2601085998600263,14.915206326510114,8.505743704544004,7.957425879949694,9.085239544531138,0.21330130651538198,0.04745204568889873,0.7530184747525224,-0.6592467287983118,-1.3150023368439083,-0.11431168085191673,0.7901839163846538,0.2811689345682618,1.4556666614673568,1.2287084395844408,5.43818803239094e-09,1.413725094851008,5.871487836798188e-09,8.655153263960015,1,10.164619944930235,10.505743704544004,1.2209318383026881,0.1747036974741429,-8.264545780195004
71459,3.496232946358438,-30.3094098343496,,8.246058920146993,2.86836642276911,16.111561811491182,8.495222009063685,7.828841348382448,9.241841634201917,0.10272496809014955,0.03876995664181607,0.5019049493922624,-0.6841655492646685,-1.4012617327843266,-0.11316085292096204,0.8037680149406121,0.34060169185754907,1.5979212996094951,1.9481830892440597,8.039322397069905e-09,2.7052268993903215,9.010221564692084e-09,3.0376530650057942,1,9.982441263962704,10.495222009063685,0.6120049205484404,0.16784990551725285,-8.094780554686242
71475,3.4669070667026656,-30.309365781012826,,7.739699147094944,3.8733111949423646,13.253689675652605,8.454332815692426,7.803524964390757,9.096519717563478,0.11139104799651897,0.04145625099260971,0.35805299077763203,-0.6294281922164737,-1.3726702180518955,-0.0968619139184456,0.986044525623315,0.4527781045040852,1.7364165005269356,1.580449611823639,7.90918788739673e-09,2.229265068961448,1.0705413346960096e-08,3.46291652281405,1,9.962781139906921,10.454332815692426,0.6660226111666532,0.16724814762879955,-8.101868107416232
71481,3.5055768043257007,-30.309365146922957,,8.878516004332456,1.5567496910481065,14.6244600030413,8.621716496340113,6.888243254394547,9.635885168046114,0.10608197939201103,0.03636099943944733,0.5479759271547311,-0.6228760290002544,-1.4114785091272848,-0.08619726438673359,0.9694211130081196,0.45760643969470194,1.6769717902897971,2.5665488003608363,8.021628497402416e-09,3.3550876827474396,1.110129417516167e-08,10.918699338280806,1,10.089962345757503,10.621716496340113,0.5540994307590549,0.19144935638481067,-8.09573745520206
71527,3.4680141796330006,-30.30913610164715,,8.478527509008622,4.933913225854319,13.505025840147548,8.616690624217656,7.985384638761639,9.381172812750622,0.10575475244882718,0.03579288653422555,0.2860932629417516,-0.6260253736756614,-1.396110733559766,-0.10051286271161672,1.0422342679257839,0.5371465144932753,1.7470614834825902,2.610220534584562,7.822378913302183e-09,4.1350743925097655,1.1646604188835379e-08,8.2440580216057,1,10.10443331118899,10.616690624217656,0.5895979227760929,0.17936757977519002,-8.106661150801354
71537,3.496080448418007,-30.309347015435936,,4.324672777556023,4.05293677304015,4.642901201362757,8.183463988487519,7.972206140983318,8.419255278898582,0.23494889087100546,0.09841882023066324,0.40242234166177693,-0.43232599435332353,-0.9383998101813057,-0.03439370990322153,0.16463479568901979,0.07945292400852133,0.339042548325906,0.7965571607188039,5.5161793263520714e-09,0.966908134666366,6.538263581139187e-09,3.544269060139765,1,9.83557674845847,10.183463988487519,1.3996767194200799,0.16785939753884777,-8.258361623718226
71556,3.4798093916856283,-30.309072552371465,,4.381015725160696,4.2978750268390495,4.485682031411532,8.20781376955919,8.019516773015036,8.350982026214654,0.13167951905522135,0.05358300430867065,0.20689446101051598,-1.5110814801716046,-1.7654247106800747,-1.2797416776664778,0.19681957308056533,0.08537784892060019,0.27955945307879315,1.2803272254133518,8.272762140665583e-09,3.264972099016226,2.0396428854949245e-08,1.5754966639522194,1,9.859544360257074,10.20781376955919,1.377825672947177,0.09557052219353564,-8.082349462374118
71562,3.469685132232565,-30.30902645120997,,8.889325576772128,8.719866045598625,9.023416597426388,8.296421691408996,8.083042636736716,8.528781985914346,0.09148232643863408,0.04645566401442656,0.1503417510578209,-1.0601771569037548,-1.6167884047444527,-0.36113001951819523,0.03480868860712577,0.011679902466336045,0.08967866575696515,1.568207969736672,8.555147593501226e-09,2.7094239955508566,1.4459442294167807e-08,18.43617196571828,1,9.73159758171129,10.296421691408996,0.553189681711382,0.16537243817639305,-8.067772493605029
