id,ra,dec,z_spec,z_phot,z_16,z_84,log_Mstar,log_Mstar_16,log_Mstar_84,mwa,mwa_16,mwa_84,met,met_16,met_84,dust,dust_16,dust_84,sfr100,ssfr100,sfr10,ssfr10,chi2,use_phot,met_err,log_Mh,log_Mh_simple,t_cosmic,age_ratio,log_ssfr,response_z,gamma_t,t_eff,n_ml,ml_bias,log_Mstar_true
44429,3.5111610064498886,-30.36854835287825,,4.4649906832091535,0.925864584683417,4.54258860120892,9.461568932889255,8.38129681055787,9.522030630719264,0.3074699442871692,0.2539691846532135,1.2297926259368828,-1.6608757210204548,-1.8696450470700297,-0.98386749210766,0.3016826455854315,0.2087460384345776,1.0737248411719975,10.307764210760457,3.634188408339645e-09,0.2694406539025214,1.4018147367108436e-10,15.540747538848937,1,0.4428887774811847,11.234476292017725,11.461568932889255,1.3462916936224012,0.2283828576999349,-8.43959256118286,2244222.674701768,0.7213923463297955,0.9712045237065783,0.9,0.7453399111839217,9.589214555597206
44470,3.520811794204472,-30.368405566815127,,5.16405753760455,5.0858617161313076,5.232238686534062,8.219531102019763,8.108782674069612,8.299203103931745,0.2308689769925544,0.1878001285524512,0.2962865201425705,-1.6453350794014705,-1.875098470686663,-1.4056961170442546,0.0319533381577056,0.0087292656218927,0.0640895646948574,0.7332496415520654,4.489531134052877e-09,0.2601324545020311,1.5944593551061707e-09,25.144469150443975,1,0.2347011768212041,9.833281335341512,10.219531102019763,1.1243602946781404,0.2053336266722608,-8.347799012343245,2383441.928526129,0.6164759410581746,0.6931410707501531,0.9,0.6470301512345109,8.408606583005364
44625,3.622277730042223,-30.36812197916855,,5.1839176855056275,5.15221295306036,5.200754291337199,8.073076688573703,7.979644489349575,8.163260786681878,0.0697631801210073,0.0268501308180544,0.1367340143798661,0.1647965474213345,0.1250670128870681,0.1831248655892784,0.0504673394212055,0.0300571750644094,0.0845703480079372,1.0812394252142277,9.834399837075465e-09,3.018720496985342,2.528784803775987e-08,46.97246728899651,1,0.0290289263511051,9.671188473155793,10.073076688573703,1.1189567468910364,0.0623466280665813,-8.007252138581396,2387278.479558258,0.6135503502925929,0.6865363040172555,0.9,0.6442659625098509,8.26401150101849
44829,3.6243422162194863,-30.367891562697693,,5.569327098889691,5.475376227146356,5.652887545363995,8.330672686708322,8.18119487652005,8.432915689236342,0.1941229272194281,0.1127235430339405,0.2769292326819843,-1.1841822136398723,-1.42991299548941,-0.972577439134842,0.0821330147095509,0.0369635241935012,0.2269269514376906,1.3677309737095635,6.544310528431607e-09,0.4651597534621801,2.091389254082083e-09,36.2369118787492,1,0.228667778177284,9.93527360043467,10.330672686708322,1.0220616588664808,0.1899326968538477,-8.184136101515112,2460547.0640361137,0.6088215216945758,0.6222531344167733,0.9,0.6397952281473678,8.524631690092768
44934,3.5912449019856427,-30.367822565155087,,6.543871110218126,6.496568362920638,6.5734857493602,8.220359186600337,7.964038464460207,8.434446771477246,0.1484968116666648,0.0836633301061144,0.2197967925376802,-1.0787585508518325,-1.5059653742178625,-0.5602311325238881,0.2629456630106737,0.1317999923174738,0.4775574974354823,0.9836264919628412,6.755571531516514e-09,1.27793970482003,7.434756693705913e-09,21.951235343410733,1,0.4728671208469872,9.765201549749465,10.220359186600335,0.8306179661466102,0.17877871382384,-8.170337903121009,2636746.407066297,0.5844259036805031,0.4854346554784942,0.5,0.7644775364132703,8.336994458075141
45079,3.5185724958798588,-30.367920543982017,,4.485805313591856,4.470899060909688,4.501623875740417,8.990524204803513,8.857764265982109,9.097067098634133,0.1819214531532867,0.1126413741630883,0.2663657283437404,-1.3887924336759845,-1.6363604660652178,-1.190697753711834,0.2808206939820032,0.2306227348006545,0.3362738739890298,6.647201665570563,6.7882294010699685e-09,13.064244323099484,1.3147259741143128e-08,44.34114852097456,1,0.2228313561766919,10.715286359604272,10.990524204803512,1.338660284493035,0.1358981477680742,-8.16824348958132,2248492.4231596277,0.665322507333292,0.8906408169464041,0.9,0.6929932332922648,9.149795210823997
45244,3.582275486165137,-30.367036137343927,,4.307049810229158,4.261937596507874,4.355951960508021,8.616171879774173,8.50962042199421,8.756810228424344,0.2847605904552131,0.2056469045927409,0.391946467878812,-0.859497474784267,-1.1051938098446668,-0.6850770740521043,0.2124298398245437,0.1198143099528994,0.3275757900542523,1.4688260498454744,3.62200035195391e-09,1.458511124641041,3.522188238924256e-09,35.7454152032138,1,0.2100583678962812,10.312436577240131,10.616171879774171,1.4066295370675457,0.2024417822540996,-8.441051511821067,2211555.35881587,0.6500727907442249,0.9144115887047565,0.9,0.6786811543444181,8.784506089928309
45365,3.5407427261859943,-30.37238640528193,,4.841163198803207,4.833694755048025,4.848717336081381,8.598651931427847,8.540479442091423,8.640649889819745,0.2690274380979887,0.2120528459797421,0.3194143327131269,-1.8681180679214044,-1.955833657580205,-1.6575204372674892,0.1965999460541075,0.1823256239707483,0.2131836909489287,1.1502006071464912,2.872669875629612e-09,0.6968556135748822,1.7511754817550492e-09,622.4100494534216,0,0.1491566101563579,10.266458964630472,10.598651931427847,1.2186799437492235,0.2207531513732274,-8.541714279831277,2320175.8562697433,0.6348800851940944,0.7737156265118412,0.9,0.6643891538384135,8.776229397453692
45366,3.5408823565194054,-30.37236003316223,,4.967459819389381,4.961502895984075,4.973294311007325,9.023204474646256,8.963547246639411,9.07998782018779,0.0548641310105071,0.0165631787762914,0.1218088337256474,-1.8974207076990324,-1.958742269523493,-1.7805247095034362,1.814184641706879,1.7474020757201811,1.8731447553395664,10.269733916534852,1.0022255558878297e-08,34.740875019501125,3.3062927521093593e-08,1994.7119342549925,0,0.0891087800100284,10.72715193114141,11.023204474646256,1.1802761199775385,0.0464841489901119,-7.999034527317391,2345124.936874207,0.6545988037565412,0.7726073362397086,0.9,0.6829323518510577,9.188826788055257
45368,3.541711057022134,-30.372424123556364,,4.141133606282104,4.125746650668974,4.153388842080169,9.064058612648068,8.954097963846415,9.162515017538396,0.3966105834256653,0.2846321864186018,0.5110252016027824,-1.1925969790547444,-1.4356319410455731,-0.9983340300659884,0.3013336483194215,0.2538349487568007,0.3704565308170022,3.0980797057446297,2.7361888852474512e-09,3.2483233043654134,2.786395686909171e-09,327.5172485955785,0,0.2186489554897924,10.813407793598769,11.064058612648068,1.4749999530470428,0.2688885396954423,-8.56285392559622,2176710.5300314017,0.6810576741176095,1.0045600373458021,0.9,0.7077265721034025,9.21419311083787
