id,ra,dec,use_phot,z_spec,z_phot,z_16,z_84,log_Mstar,log_Mstar_16,log_Mstar_84,dust2,dust2_16,dust2_84,mwa,mwa_16,mwa_84,met,met_16,met_84,sfr100,ssfr100,sfr10,logfagn,UV,VJ,chi2,nbands,gamma_t,t_eff,log_Mh,ml_bias,log_Mstar_true,response_z
51021,3.530998901700853,-30.359210051771562,1,,4.581260811423973,4.525002499400501,18.47067036575079,8.260334352242594,7.9078922843687245,8.566121129777242,0.35868619172121313,0.026549563071586037,0.5755355478556367,0.0796290020821588,0.028872427550796647,0.3102095839515897,-0.5974684518932266,-1.2637689770836114,-0.13681283920448772,0.9357878053000082,9.371849028175849e-09,2.146077852085393,-2.334152261039275,0.7137827530775169,0.0206520011431941,74.4603520767199,21,0.6412032080774999,0.8364909397006588,10.260334352242594,0.732650719744458,8.395437371653252,2267970.4503825293
51026,3.533344110010847,-30.359861620483077,1,,6.758565382055019,6.721816412440833,6.780937694727917,8.21667315748608,8.06966179993408,8.382779381433998,0.18730671096293938,0.14361180609784135,0.26284822625462606,0.08136425876994305,0.03851142425661685,0.15897662745763794,-1.2096407184210076,-1.6431814557704443,-0.9081964205765687,1.5004935790884062,9.66942889019785e-09,2.937983325063115,-1.932987245068833,0.40323907522541447,-0.5781610564966364,81.9829406944775,21,0.5906704752685651,0.47039357607731463,10.21667315748608,0.6917380801026033,8.376731473287498,2674003.3388352203
51100,3.5111024684967753,-30.357016468160722,1,,4.916178323953001,4.7743254409390214,4.918159581994975,8.82387829235818,8.47074587002168,9.06339842640175,0.10642516373207117,0.05556584108281906,0.20539650457253444,0.2669205042082552,0.1370449920731032,0.35724719623199785,-1.3792529088336059,-1.767041153097284,-0.9024253446769459,2.8613812027604895,4.7591208310236804e-09,3.0698604522120934,-1.8055605306347546,0.28879542866020813,-0.4574669952991144,18.5502726351802,13,0.663148315768671,0.7928760722616535,10.82387829235818,0.7501143429148507,8.948750822683879,2335026.754312482
51272,3.614712338843992,-30.3565824120743,1,,7.915506156665535,2.3965387324989695,15.491215160166908,8.18311334393128,7.6455885640433765,8.647473376024182,0.7295568219223265,0.2882556997512864,1.5268633299041248,0.19374253575798858,0.04233544885745653,0.7201862909402711,-0.662849624279047,-1.292783582024579,-0.11329116188013176,0.6086129692851125,5.768265760973003e-09,0.5604368208972668,-2.123204662679641,0.979839012672322,0.7225624328244784,10.1367524452222,23,0.5675934251802189,0.36689161828628636,10.18311334393128,0.6727073135232844,8.35528719467045,2866449.1054234607
51300,3.590195777012022,-30.356692693275253,1,,4.147685902842508,3.939443310355377,4.141697619191878,8.720900257468235,8.582082468977294,8.858949976077144,0.09760743174485431,0.0353588467565808,0.20753216473119457,0.3957666676167202,0.270872570298416,0.5439767101224111,-0.7366536669909942,-1.0944855255563626,-0.4663545674060723,1.1906961261308504,2.390932052737872e-09,0.9597524359726674,-1.9332432190933675,0.45700132789358605,0.04819461945730552,19.736031161728622,24,0.6742369229390077,0.9926089775015414,10.720900257468235,0.7588724251754202,8.840731485128991,2178097.180582091
51328,3.5009885738509645,-30.356458483299814,1,,5.156902989760731,2.2557881183187196,17.596108135289757,8.569986940268976,7.938117112709973,9.141211882441873,0.6727558980239788,0.2702257761036854,1.3345080747404265,0.1350076965170974,0.03294688240553376,0.6636691020314746,-0.7427904632001635,-1.4893348154620432,-0.14025050642898368,1.7230027885480492,7.476866044702445e-09,2.3445556299854933,-2.054781627565188,0.7621859842672798,0.5114458696173685,8.469982005394643,12,0.6404138637432795,0.7213093601568716,10.569986940268976,0.7320192594317969,8.705464432769435,2382058.310655616
51335,3.6149733282797083,-30.356445974191715,1,,19.375680736153697,4.412572648671184,18.978575419159665,8.4829193060528,8.17535227560042,8.88837773788707,0.14092100691957266,0.032718089795314514,0.6106684291788781,0.046877417812369405,0.023173552723851423,0.21992919889256873,-0.8122991567978322,-1.4897394275002644,-0.20345692931691725,3.0704341615606814,1.0582359048283957e-08,6.229184793381231,-2.482054329783079,0.27163540364360017,-0.15282774643131702,14.110354390549231,23,0.438933760797399,0.08181777093592449,10.4829193060528,0.5619262110906117,8.733240015786473,4333385.208637613
51423,3.5013156695107304,-30.356298673039593,1,,18.808192603607,6.118922780945363,19.12846495807647,8.548687556111151,8.126859851255421,9.086868647071057,0.3110004657495839,0.07607802030776015,0.9301552036388961,0.04556466547279441,0.023141117682563744,0.13406773078971806,-0.8252379347053349,-1.5015046349138688,-0.18386747746480875,3.428747484538449,1.0588262910637599e-08,5.809883052714677,-2.2817435314670758,0.376737019383274,0.029775158388709144,15.138772495016177,12,0.44818399241333734,0.08717516234057715,10.548687556111151,0.570189792960116,8.792668117428791,4272613.989524938
51444,3.56980377072216,-30.356412666708177,1,,4.083195972042061,3.9945050618810325,4.091179746201352,8.239074652940431,8.057880920451858,8.401688355065266,0.14284496421664197,0.08540848887844463,0.21424504560747684,0.23154018326099562,0.13853726770238692,0.33896968694996754,-1.256995783172437,-1.615867139893406,-0.988640630058756,0.8902174165390428,5.19042031957877e-09,0.968247281179779,-2.7438831604994616,0.22974593315453617,-0.4260832438473585,59.68937660014934,27,0.6536854589983266,0.9806475909111607,10.239074652940431,0.7426055266767639,8.368316475898002,2164410.6375255976
51457,3.5013725449060704,-30.356260649753686,1,,18.11257951238991,2.099332939489124,17.899136883657228,8.03435207123716,7.358117555959043,8.694597775815328,0.5531960367755502,0.1228952193384113,1.3328517470096977,0.09711012434582779,0.031185755747789763,0.7642751093993922,-0.7722402159235976,-1.423121220710013,-0.1538027736841236,0.6828856623005333,8.216276472536104e-09,1.0463653203416676,-2.310044108011078,0.6382115411091718,0.3523461121199425,12.431403487450936,12,0.4315751874314593,0.08859057745349945,10.03435207123716,0.5553151570350078,8.289812543763459,4196921.881405292
51488,3.615104543849195,-30.356273788589547,1,,18.745770649818326,3.874895857375244,18.962597362310913,8.53478057415266,8.148035095234535,8.96177727293329,0.25271384824589205,0.062265622850350144,1.0015051943772486,0.060974832763901254,0.02720551745929448,0.3582179939644734,-0.8192915511030093,-1.495776494228404,-0.17538598056064802,2.8262520470930763,9.808796459324884e-09,4.528841556311429,-2.220438085809822,0.39827335550976883,0.04976796860576016,25.873033178363883,22,0.447835209558585,0.08752262811485,10.53478057415266,0.5698791460945334,8.778997809268278,4265876.490344343
51497,3.4909918117747156,-30.356417799324795,1,,4.145529160953124,4.024982052453798,4.238589839593997,9.221787828195428,9.046454156789009,9.422537506862277,0.19460903140489794,0.08837432309449146,0.33413038291293995,0.2604316848810304,0.15404013465409855,0.40965904967099487,-0.8694139743033147,-1.2083605277288003,-0.6115735989289388,6.755021300411493,4.157328890611108e-09,4.996400215516082,-2.7277610992744874,0.43437184261510353,-0.1349275824859717,9.082901233794388,13,0.7264294813323222,1.0701163765584196,11.221787828195428,0.7995312129448007,9.318952405335077,2177640.8507222673
51502,3.528337948406999,-30.356296365910442,1,,4.145304694329089,3.9186648099138384,4.1797447285004035,8.341492796241116,8.08921268327186,8.496760857632614,0.13170880026883264,0.0475144065774486,0.2593285103233593,0.3869392778935745,0.2527038136209091,0.6000876071838209,-1.2870727853270854,-1.6949147351328357,-0.8113692105833816,0.6038856332472048,2.89398098587875e-09,0.195340146608738,-2.7227247542114004,0.3865158647989695,-0.1854462479317931,12.204731199152953,21,0.6554132062512478,0.9655639442468835,10.341492796241116,0.7439789220658242,8.469932164673967,2177593.3519125395
51505,3.5014382059243325,-30.356221540763112,1,,4.816070360023863,3.856604852949774,18.52651758198813,8.331074989964275,7.8287465833584085,8.934354497778262,0.5365293926040147,0.1673878103617242,1.191547953069919,0.07531398960187358,0.027447339533803003,0.396357937987919,-0.757934332929096,-1.482600398961692,-0.13044838897352984,1.3788981692599354,9.082151842781719e-09,2.5340658514734193,-2.4068569942791185,0.6933547894929752,0.40031809154065456,6.078887816438408,12,0.6377613807292545,0.7822509482184102,10.331074989964275,0.7298956108539271,8.467814237887504,2315186.9133609906
51678,3.4924399298759763,-30.355935174654544,1,,8.230705879874858,7.4217289628742416,8.128580230996894,8.076287952205565,7.930982722121368,8.216399478514369,0.017163182058862997,0.00423024953042872,0.04613578343574736,0.06560164977800453,0.036754812979270635,0.10857964203378734,-1.5034856048157863,-1.8088389158302096,-1.177776907165303,1.1201231066483048,9.78863458588108e-09,2.0828577756955036,-2.2992064500461424,-0.15601080754117547,-0.5977043883129305,25.975556430470903,13,0.5587886540763679,0.3428361052754287,10.076287952205565,0.6653854586891239,8.25321464662569,2916679.3685444184
51698,3.507336021598215,-30.355856299054558,1,,17.61553312546959,2.931528020301059,16.770280529617256,8.027686082311256,7.411910835615976,8.722329638502663,0.7881397103620711,0.32587245859473446,1.466488763510797,0.14242742352252968,0.04022742826295294,0.5285441299570313,-0.7162132719763141,-1.488245677424605,-0.11951315625310627,0.5517135617041946,7.219055025903021e-09,0.7217020799885931,-2.2798641860240183,0.8861834760428913,0.6228872628425428,12.428220592596215,14,0.4361586559367847,0.09315735545823992,10.027686082311256,0.5594369494622013,8.27993493522462,4141989.2960306853
51830,3.5371485262204234,-30.355668977986017,1,,6.864055730511141,3.9326736801918583,18.782531568484828,8.167031609985344,7.71143265974143,8.669645344911084,0.3756702526655076,0.09655207720416203,1.0564689824510274,0.06818296627189724,0.02792908473532944,0.3813697738883293,-0.7347841033742053,-1.4466786468779171,-0.1632760140436384,1.1291254564873585,9.623182097152533e-09,2.175832693500796,-2.2539227967012283,0.5225353302955362,0.21187122727513952,26.807126294279126,21,0.5869850372952757,0.4580807634776606,10.167031609985344,0.6887140163633297,8.328992688365918,2692120.6810317896
51920,3.537448694710035,-30.3555340720276,1,,19.13948403539474,5.53681927683513,19.05112201138677,8.157705597629732,7.839585225187365,8.579090579978084,0.13946050483460048,0.030878519520911835,0.5900941204673703,0.04789908295403465,0.02366554403979263,0.12751702333939,-0.9450205234988818,-1.5864982161121572,-0.2705618584696645,1.4542459314553176,1.0627707609117753e-08,2.6321965916744325,-2.176568038477903,0.24443882400007766,-0.20204292967653714,23.701542145606467,21,0.4259890745659663,0.08081257730232455,10.157705597629732,0.5502739104531024,8.417126675069076,4308195.50241395
51952,3.558657403171691,-30.355494366443235,1,,16.31483233336108,4.244096367909617,16.430350091198346,8.047936816055756,7.704228226397777,8.42427085884661,0.10429314871323428,0.02260946185395529,0.513737329261482,0.05539845480599377,0.026057226718826217,0.19242705977838812,-0.9411553131761149,-1.5717285749074954,-0.24295342854911864,1.0652896192242374,9.904472841739994e-09,2.1170142855881124,-2.164196216701248,0.2246280521839843,-0.21471941768947644,68.51403937199426,26,0.4498008586536756,0.10714613546382135,10.047936816055756,0.5716289245964806,8.290822619948681,3994665.127194715
51963,3.521397780856594,-30.355574233518567,1,,4.77551331378594,4.095429629215632,4.9561695063445095,8.335011190220994,8.01580060965672,8.589402153236954,0.08285858963235787,0.026077609054084166,0.21934013947074169,0.20533517689953368,0.11054956339251973,0.3333302413101514,-0.14092495890358675,-1.054260573940165,0.09717402306640299,1.3682424506847166,6.456426215023504e-09,0.49549087567853706,-0.43900577850636413,0.45093014021726674,0.13948896992939552,26.953979032378463,23,0.6389091869849759,0.7919085271617874,10.335011190220994,0.7308148997090379,8.471203797140586,2307100.5764780007
51993,3.5369785147695234,-30.355469136796017,1,,4.860504678287194,0.9989012431799887,5.337783220740279,8.135014745566002,7.702926357965455,8.564289228446885,0.36195760089884926,0.11263518195511807,1.0544475724588198,0.35916900960746684,0.08325167663320131,1.8182904676511797,-0.6616894488710899,-1.2613182996533685,-0.11464202105808996,0.5826977102305801,3.614690121755568e-09,0.582560730969189,-2.2352206982251603,0.6668360505989561,0.28926312914202157,17.991561907915205,21,0.630452728661118,0.7645280535202967,10.135014745566002,0.7240303478688693,8.275257975452053,2324014.0084580984
52006,3.5372661497599416,-30.35541991728073,1,,6.675156209096601,4.728653252475259,19.029610197426447,8.100221602247789,7.704687123333559,8.603517413404004,0.2265812491251794,0.04993869107412885,0.7553604525155972,0.05190993727843192,0.023731001403378808,0.18363760620641617,-0.8514263112675065,-1.505804022992081,-0.20875518698687767,1.2063642947469881,1.0253341210627003e-08,2.374775111377108,-2.35013836151191,0.3698725931957476,0.007706223171325632,27.447209722620684,21,0.5888451413146593,0.47660724727756804,10.100221602247789,0.6902410231238154,8.26122083508302,2659590.9389045956
52010,3.5980767429303624,-30.355417745844196,1,,7.9554584084708635,7.894848323078758,7.983274703328758,8.223766563794127,7.998615091404211,8.505752820838847,1.436493262351666,1.179821295836179,1.7832036640568514,0.0371999788121555,0.016473398155931615,0.08193697551666312,-1.5013540273336181,-1.8033194064770899,-1.1177075355565271,1.5951868587930949,1.0493764987029886e-08,5.183144191430686,-3.826875994337414,2.0867736669782744,0.6572427594988888,52.897822383112896,24,0.5682333770584204,0.36484723564771926,10.223766563794127,0.6732381499681299,8.39559784589735,2872864.5058976845
52029,3.5369204974864816,-30.35537839156797,1,,17.01635944185262,3.76220251117382,18.908954188864076,8.033866998424486,7.622039557211287,8.44264893359933,0.16873367802331074,0.032078046989070075,0.6569788528758072,0.05502792083497566,0.024947805974065086,0.41086547342087354,-0.9451997871349291,-1.586212081025739,-0.28968149331857573,1.0376705707239902,1.0139877953013702e-08,2.2860029484901188,-1.8817934645617664,0.30233446958774834,-0.15404214918918413,14.803322930082684,21,0.44224534900232426,0.0992292822540456,10.033866998424486,0.5648905271487756,8.281902706466543,4074785.498846703
