id,ra,dec,z_spec,z_phot,z_16,z_84,log_Mstar,log_Mstar_16,log_Mstar_84,mwa,mwa_16,mwa_84,met,met_16,met_84,dust,dust_16,dust_84,sfr100,ssfr100,sfr10,ssfr10,chi2,use_phot,met_err,log_Mh,log_Mh_simple,t_cosmic,age_ratio,log_ssfr
423,3.64724544607035,-30.465653606259,,9.669398969427604,2.9673207875670236,17.588607941916276,8.836839094755742,8.328518382316169,9.521428371560555,0.0898186637000104,0.030623934329019983,0.4731519172293935,-0.7788073478185555,-1.4403867069637595,-0.1504421356860547,0.5132305640175568,0.1286601977715206,1.1137327803928272,4.979087821311417,8.255239598942572e-09,8.08731511286864,1.0558713823354495e-08,3.252556962557085,1,0.6449722856388524,10.287053055759936,10.836839094755742,0.4935412125757187,0.1819881732495247,-8.08327031731475
634,3.6479951638596746,-30.46498947020591,,8.423488579766078,3.6251935565453826,17.875064694694927,8.571069651463315,7.8923964151171235,9.26313112004304,0.09099304271661215,0.03054244745274485,0.39980734651566646,-0.6722283077947214,-1.3566741676757226,-0.09325438184407434,0.7119322064665112,0.27178103973480305,1.4829334539899812,2.5881587446711385,8.302634233254989e-09,3.760191403187268,1.0617994859807155e-08,3.378165857346644,1,0.6317098929158241,10.057002187621343,10.571069651463315,0.59477839078471,0.1529864637425078,-8.08078409419502
788,3.6045371798680423,-30.46451406528595,,9.523738648317902,1.087480384152064,11.639757130858136,8.059961552378345,7.3701352397964355,8.429149482054603,0.12324444442630977,0.0392325010895838,1.2214689870446356,-0.9386334591725559,-1.5289312516717648,-0.26416062969980053,0.15986205733661746,0.03458795170509988,0.8857680029814683,1.0522523677891373,7.59811835979194e-09,2.050954519584611,9.626701185550716e-09,14.23793188240943,1,0.6323853109859822,9.439770775200284,10.059961552378345,0.5038438287922129,0.2446084230539147,-8.119293945500415
1046,3.605544981458316,-30.463518843583174,,8.215343206984976,7.994900283865076,13.568426035435516,9.117829163650446,8.555934951195503,10.252841454325058,0.05267695183538371,0.023580834402254346,0.11524880524757622,-1.262337727519626,-1.7628877183606297,-0.2820147798356942,1.4974444740255224,1.088650400380081,2.0181629757001307,10.223339179398067,1.007013938610756e-08,23.66677817092275,2.5140059246377077e-08,27.512681608111883,1,0.7404364692624678,10.668844919666242,11.117829163650446,0.615071367079333,0.08564364178667636,-7.996964518105924
1122,3.5861915959074797,-30.46319446199217,,9.141651232572714,2.472394044581683,16.275086389044912,8.635724559822275,8.032538377135971,9.361738040138327,0.09810838193684127,0.03217822337329844,0.6348815934376365,-0.6740294506793787,-1.3992512256231762,-0.15377129573686835,0.6006348053339876,0.13056318113151347,1.4964092883284565,2.904221228267295,7.632865235171476e-09,4.745864376493379,8.983694139556802e-09,15.95238724140998,1,0.6227399649431539,10.092214454175867,10.635724559822275,0.5326388559708563,0.1841930622166426,-8.117312405394907
1331,3.619322206524875,-30.462355260875636,,8.085135512539972,3.6441690951035244,11.781392494546152,8.179801042973677,7.509924182777717,8.728162428644186,0.12329064723952761,0.04194639153017299,0.3731837795340279,-0.6149347311848743,-1.2632271765271754,-0.09177767549651819,0.853665254785318,0.40561982108197336,1.5475324214506485,0.9460836922513023,7.025901404857041e-09,1.249798099542315,8.90896161868605e-09,9.339008427099435,1,0.5857247505153286,9.643524371644046,10.179801042973677,0.6283586299471986,0.19621063730737304,-8.153297948997022
1381,3.5841088982580582,-30.46225475760546,,8.13502737826026,2.2928304407699334,15.962691670955891,8.598597604941247,7.934066442014399,9.306139187613615,0.10891732305356988,0.037605365116900207,0.6972413585549001,-0.7736688240355445,-1.396096626518537,-0.1748555500202157,0.6196497434969671,0.17431478676655923,1.5212839735189296,2.3934256389574977,7.717795580334737e-09,3.7210030433907577,8.472691790048913e-09,24.38035741770431,1,0.6106205382491607,10.101705996522359,10.598597604941247,0.6232114322409201,0.17476785151698693,-8.112506728680964
1446,3.5850476841757084,-30.461833003522475,,8.82050669776445,2.360422464880551,16.18190653255918,9.005475559055494,8.476920709773529,9.718739943838026,0.11432734792081206,0.03510373273365828,0.7233529179314387,-0.6883644597306702,-1.360237456464371,-0.2120610493608962,0.5405208480903505,0.12232889965472746,1.3887002753014241,6.663203505480286,7.536873203839512e-09,10.539709604517167,8.68049422097089e-09,22.385601697252756,1,0.5740882035517374,10.514997780072822,11.005475559055494,0.5590243509483763,0.204512285961886,-8.12280879099543
1517,3.6187221725545458,-30.46155053705246,,9.014369658137703,3.602594577732373,16.541937269287914,8.423184798126037,7.713482423829729,9.149076517389403,0.09254189685898456,0.03378721159501095,0.386682614931514,-0.6317401890361483,-1.3442686457064146,-0.0710307595007562,0.8522045670374371,0.3693123792344101,1.6568269106388391,1.818950661777101,8.099174205972416e-09,2.699699830876668,1.0267950647248946e-08,11.170598378880772,1,0.6366189431028292,9.864784795031756,10.423184798126037,0.5428437144600154,0.1704761322529801,-8.091559259648776
1796,3.6315768634705945,-30.460639008806865,,8.570632336015318,0.4047266168224185,10.001639744544029,8.164506829675588,6.1243958431605225,8.86269419766283,0.15722765457244092,0.06625549517472175,1.8346628288660898,-0.7630811617067015,-1.461890048203819,-0.19496331775132467,0.44846121687173435,0.11350661425152922,1.1757238918002473,1.3512262825492445,6.687953253897685e-09,1.654992790127732,8.149173115864105e-09,16.888111808987365,1,0.6334633652262472,9.60242589584238,10.164506829675588,0.5810947600130486,0.2705714547639534,-8.17470677110212
2400,3.597251928296589,-30.458392238574532,,8.882617930325576,1.634889514218703,11.48978775283554,8.997768875077563,6.509580763088855,9.795754274363981,0.08739171898856149,0.034067658311183344,0.2462646723828668,-0.6546352029499635,-1.4232912986667074,-0.1815058827952263,1.224982860569608,0.8586393812040706,1.7011787347303156,8.52911242851678,8.750719234054928e-09,15.918588560643014,1.640639854196524e-08,31.153297120963014,1,0.6208927079357406,10.50341486606904,10.997768875077563,0.5537539141642512,0.15781688716450296,-8.05795625022977
2729,3.5811002120198587,-30.456894198648886,,9.5361972039466,2.7341467021285,15.791904446841139,8.524536358037821,7.821835744421577,9.23312156834497,0.09566131800443024,0.03577380214181775,0.602732959647159,-0.7646732709412732,-1.4344025448477093,-0.15268516828824052,0.6074095310656026,0.16133551083599457,1.3702188026508926,2.4616733404800955,8.233805883617513e-09,3.5630469343082978,1.0136569332310557e-08,8.729160628789762,0,0.6408586882797345,9.950180133644274,10.524536358037821,0.5029486992174366,0.19020094525201983,-8.084399375942796
3236,3.612571682601906,-30.454922587463148,,8.124359340175547,8.031908745055892,8.193280739432609,9.336049764420817,9.103850509797272,9.577630768548595,0.039969131087711926,0.018583048604600833,0.0807848631074223,-1.7113729097484658,-1.8992438473064155,-1.4819926130280585,2.6121681279395594,2.146051493406283,3.0668587066070416,21.863822338080688,1.0524836832945809e-08,67.9520891117038,3.1770758475452156e-08,84.8334607748998,1,0.2086256171391785,10.913436773854121,11.336049764420817,0.6243061175538375,0.06402168738041424,-7.977784628328451
4383,3.6313693246706973,-30.450807743178082,,9.97181699164951,2.322586485471776,10.276305091620745,8.036219244029402,7.8138805167691,8.221917483353565,0.04684481222336328,0.022703818441821226,0.152339298632231,-1.4224330038808946,-1.7836220649100727,-0.7064966419091325,0.02116809152424526,0.0044351555365576,0.10605039969199237,1.1249854464960858,1.0384743226261869e-08,2.961457176881785,2.6126930215944115e-08,15.485153983682853,1,0.5385627115004701,9.391250318849867,10.036219244029402,0.4732361916776294,0.09898822838823403,-7.98360423738562
4592,3.635430288456785,-30.450042297497138,,9.681989641339053,0.9194298060680508,10.910572163703426,8.281445748672388,7.4004201917273456,8.627109292537119,0.09405224590894878,0.04226058413405552,1.7253594054807586,-1.021829319651462,-1.6091197760195075,-0.35162172816428955,0.16138715695326897,0.03804107533170736,0.9190774574826175,1.885693786961938,8.300522183941232e-09,3.3206745154580513,1.0449249917461492e-08,6.0199580767097265,1,0.628749023927609,9.675490841472675,10.281445748672388,0.4926671293096856,0.19090424409018872,-8.080894585398543
4641,3.6009686661439644,-30.449817102934528,,8.406613115385362,7.9083441956136875,8.756640755725973,8.018018779648136,7.885024276049524,8.166223690353288,0.0691537495221706,0.03647079237588701,0.12253225020590648,-1.1497353156078531,-1.5523210533066423,-0.7255344969509377,0.04081194250694303,0.010564862212231529,0.10969592594478106,0.9948248265923643,9.410046587735518e-09,1.916875294664588,1.7980739882094774e-08,60.26710545888428,1,0.41339327817785226,9.449490001843682,10.018018779648136,0.5963819465115203,0.11595547103107146,-8.02640822644029
4820,3.6338389187769953,-30.449081895819955,,9.075623414009463,3.270161591689695,17.4280835178669,8.889857324321126,8.268801417157716,9.557459317226847,0.08868113065327345,0.03122886355123988,0.4233426723638477,-0.6368625428325883,-1.4039783899404317,-0.07072422996292305,0.8014240654529385,0.33677969883886605,1.5232894086067856,5.041156959584895,8.871734601978392e-09,7.380491845851853,1.216814476017599e-08,14.105529679889647,1,0.6666270799887544,10.375061886052766,10.889857324321126,0.537892467282745,0.16486776827580654,-8.051991458587965
4850,3.6341320987164503,-30.449098196085455,,9.646657763611827,0.5559147818919172,10.852016693242279,8.005198618612628,7.0832232485877835,8.420627468602602,0.11571170255827977,0.044890128313015684,2.507906552130439,-0.9725937108956229,-1.6006570582054518,-0.2287792691200627,0.16456513945941326,0.029856685902977135,1.1320800720779858,0.9698527151906067,7.1681417821459556e-09,1.8180109602126546,9.338444430146363e-09,9.047121194447515,1,0.6859388945426945,9.3733855922933,10.005198618612628,0.4951265257253588,0.23370127946339067,-8.144593413140203
4851,3.6342434054671386,-30.449005552140157,,9.545143252857025,0.9343009571894366,11.120460876514736,8.352796770034256,7.697562788406649,8.659906254375286,0.11425129564083432,0.04219863319286921,1.822415632419392,-0.8193033809697161,-1.5207245280478237,-0.1478593930008997,0.2751011972140709,0.07763755125267228,1.3112803075893864,1.998476757729564,7.094384083707733e-09,3.9231248827358027,7.944512094036566e-09,20.231407092862494,1,0.6864325675234619,9.760819284394831,10.352796770034256,0.5023075677779835,0.2274528654749088,-8.149085302906729
4962,3.6328869119817644,-30.44854171255341,,9.00304417906505,1.3905728286975678,10.124614591353247,8.25830642844647,7.597225219949294,8.539701396645642,0.13824150068371516,0.05250438907128792,1.172757059066901,-0.8411426975752972,-1.4861934934238488,-0.18471692955327898,0.11464433861602702,0.026776390236333547,0.5749746879719904,1.5313163718640488,7.3635799980804975e-09,2.6547875908703507,9.455645681655748e-09,16.722193630284217,1,0.6507382819352849,9.683984862337866,10.25830642844647,0.5437674746057904,0.2542290724246328,-8.132910990634874
5234,3.6314512493696998,-30.447599891247755,,8.609779427024959,0.49298592032863325,10.890899226465109,8.227736136322262,7.0847938418787395,8.681808199855032,0.1878832221211772,0.047350182734527596,2.646532530998797,-0.8633894751001043,-1.6121832253531334,-0.1525767311977832,0.21818994529987656,0.042762910320479686,1.1506606415161111,1.2447736914694503,5.491371633918634e-09,1.1183758475268053,5.496086796793285e-09,9.500225886365875,1,0.7298032470776751,9.67002077860324,10.227736136322262,0.5775422293357819,0.3253151242936077,-8.260319163994389
5437,3.610423785590858,-30.447022804342595,,8.151152752725356,8.108384005190748,8.189174368680884,10.194839458886015,10.070152010007309,10.29000870419416,0.020493853717669618,0.013437804500237781,0.03915191540022939,-1.6772902402920526,-1.8598511179334067,-1.5029698958352578,3.6785909804914327,3.4400056887009844,3.8797617360883443,166.6021670166599,1.0964738114420829e-08,603.3029195958916,4.085325372595046e-08,86.73344617626172,1,0.1784406110490745,11.856765767138349,12.194839458886015,0.6215627961183993,0.03297149354120258,-7.960001736701475
